surface,site,reaction energy (eV),reaction energy difference (eV),absolute reaction energy difference (eV)
Cr6Hf6,top|B,0.587634325,0.899948357,0.899948357
Cr6Hf6,top|B,0.587634325,0.899948357,0.899948357
Cr6Hf6,top|B,0.587634325,0.899948357,0.899948357
Hf6Zn6,top|B,0.588923872,0.901237904,0.901237904
Cu6Hg6,top-tilt|A,0.592798229,0.905112261,0.905112261
Au6Zn6,hollow|A_A_B|HCP,0.594304515,0.906618547,0.906618547
Cd6Zn6,bridge|B_B|A,0.603667408,0.91598144,0.91598144
Mn6Ru6,top|A,0.609511461,0.921825493,0.921825493
Ag6Cd6,hollow|A_B_B|HCP,0.611268228,0.92358226,0.92358226
Au6Cd6,hollow|A_B_B|FCC,0.613655754,0.925969786,0.925969786
Cd6Zn6,bridge|A_B|B,0.614302841,0.926616873,0.926616873
Tc6Ti6,top|B,0.614641487,0.926955519,0.926955519
Cr6Zr6,top|B,0.61473074,0.927044772,0.927044772
Ru6Zr6,top|B,0.615162721,0.927476753,0.927476753
Ag6Cd6,hollow|A_B_B|FCC,0.622470474,0.934784506,0.934784506
Cd6Zn6,top|B,0.626203196,0.938517228,0.938517228
Au6Zn6,bridge|B_B|A,0.626520889,0.938834921,0.938834921
Ag6Cd6,bridge|A_B|B,0.631048183,0.943362215,0.943362215
Ag6Cd6,bridge|A_B|A,0.637607623,0.949921655,0.949921655
Mo6Zr6,top|B,0.646948611,0.959262643,0.959262643
Ru6Ti6,top|B,0.648132442,0.960446474,0.960446474
Fe6La6,top|B,0.650903241,0.963217273,0.963217273
Co6La6,top|B,0.653644108,0.96595814,0.96595814
Cd6Zn6,hollow-tilt|A_A_B|HCP,0.664744856,0.977058888,0.977058888
Ag6Re6,bridge|A_A|B,0.670388633,0.982702665,0.982702665
Cu6Hg6,hollow-tilt|A_B_B|FCC,0.674909124,0.987223156,0.987223156
Hf6Tc6,top|A,0.692033656,1.004347688,1.004347688
Ag6Zn6,top|B,0.70255589,1.014869922,1.014869922
Co6Y6,top|B,0.705763024,1.018077056,1.018077056
Tc6Zr6,top|B,0.707040598,1.01935463,1.01935463
Nb6W6,hollow|A_A_B|HCP,-1.350000428,-1.037686396,1.037686396
Fe6Pt6,top|A,0.733041483,1.045355515,1.045355515
Mn6Y6,top|B,0.750678542,1.062992574,1.062992574
Hf6Os6,top|A,0.766398694,1.078712726,1.078712726
Zn12,top|A,0.773363584,1.085677616,1.085677616
Os6Zr6,top|B,0.775356546,1.087670578,1.087670578
La6Rh6,top|A,0.778365853,1.090679885,1.090679885
Re6Ti6,top|B,0.785886807,1.098200839,1.098200839
Ag6Co6,top|A,0.790869756,1.103183788,1.103183788
Co6Sc6,top|B,0.806633719,1.118947751,1.118947751
Co6Sc6,top|B,0.806633719,1.118947751,1.118947751
Co6Sc6,top|B,0.806633719,1.118947751,1.118947751
Os6Ti6,top|B,0.812446206,1.124760238,1.124760238
Hf6Re6,top|A,0.813490579,1.125804611,1.125804611
Cd12,hollow|A_A_A|FCC,0.825439234,1.137753266,1.137753266
Rh6Sc6,top|B,0.831530366,1.143844398,1.143844398
Ag6Cu6,top|A,0.837703269,1.150017301,1.150017301
Cd12,bridge|A_A|A,0.839368333,1.151682365,1.151682365
Cu6Zn6,top|B,0.840482095,1.152796127,1.152796127
Re6Zr6,top|B,0.843005271,1.155319303,1.155319303
Ag12,top|A,0.844867346,1.157181378,1.157181378
Cd12,hollow|A_A_A|HCP,0.87136171,1.183675742,1.183675742
Ag6Hg6,hollow|A_B_B|FCC,0.875933902,1.188247934,1.188247934
Cr6La6,top|B,0.876429966,1.188743998,1.188743998
Ag6Cd6,top|A,0.879984725,1.192298757,1.192298757
Cd6Hg6,top|A,0.883239207,1.195553239,1.195553239
Ag6Hg6,hollow|A_B_B|HCP,0.889111287,1.201425319,1.201425319
Au6Re6,top-tilt|B,0.915233808,1.22754784,1.22754784
Ru6Sc6,top|B,0.926075639,1.238389671,1.238389671
Ag6Hg6,top|A,0.927720839,1.240034871,1.240034871
Tc6Y6,top|B,0.93104403,1.243358062,1.243358062
Ru6Zn6,top|B,0.934979068,1.2472931,1.2472931
Rh6Zn6,top|B,0.936386169,1.248700201,1.248700201
Ir6Mn6,top|B,0.939078327,1.251392359,1.251392359
Ag6Re6,top|A,0.950766296,1.263080328,1.263080328
La6Ru6,top|A,0.963893884,1.276207916,1.276207916
Cd12,top|A,0.966015964,1.278329996,1.278329996
Ag6Au6,top|A,0.970614824,1.282928856,1.282928856
Ag6Cd6,top|B,0.971460554,1.283774586,1.283774586
Cd6Hg6,bridge|A_A|B,0.977802303,1.290116335,1.290116335
Cr6Mn6,top|A,-1.602611732,-1.2902977,1.2902977
Au6Cd6,top|B,0.99140092,1.303714952,1.303714952
Cd6Cu6,top|A,0.99467513,1.306989162,1.306989162
Ir6Y6,top|B,1.032559635,1.344873667,1.344873667
Cd6Fe6,top|A,1.036602974,1.348917006,1.348917006
Co6Hg6,top|B,1.038256746,1.350570778,1.350570778
Cr6Mn6,top|B,-1.663228219,-1.350914187,1.350914187
Cd6Hg6,top-tilt|A,1.05450235,1.366816382,1.366816382
Ir6Zn6,top|B,1.059458904,1.371772936,1.371772936
Ir6La6,top|B,1.062123171,1.374437203,1.374437203
La6Re6,top|A,1.083394173,1.395708205,1.395708205
Hg6Ni6,top|A,1.098776088,1.41109012,1.41109012
Cu6Hg6,top|B,1.109887993,1.422202025,1.422202025
Cd6Mn6,hollow-tilt|A_A_B|FCC,1.122671493,1.434985525,1.434985525
Hg6Rh6,top|A,1.129916388,1.44223042,1.44223042
Ag6Hg6,top|B,1.146822276,1.459136308,1.459136308
Os6Y6,top|B,1.157129949,1.469443981,1.469443981
Cd6Mn6,top-tilt|B,1.186901924,1.499215956,1.499215956
Cu6Mn6,hollow|A_B_B|HCP,1.231930641,1.544244673,1.544244673
Cu6Mn6,bridge|A_A|B,1.25758118,1.569895212,1.569895212
Fe6Rh6,hollow|A_B_B|HCP,1.257930847,1.570244879,1.570244879
Fe6Rh6,hollow|A_A_B|FCC,1.259108011,1.571422043,1.571422043
Mn6Rh6,hollow|A_A_B|FCC,1.350974323,1.663288355,1.663288355
Mn6Rh6,hollow|A_B_B|FCC,1.352422649,1.664736681,1.664736681
Mn6Rh6,hollow|A_B_B|HCP,1.439444247,1.751758279,1.751758279
Mn6Rh6,bridge|B_B|A,1.481918496,1.794232528,1.794232528
Cr6Mn6,bridge|A_B|A,-2.155592903,-1.843278871,1.843278871
Fe6Rh6,top|B,1.548464751,1.860778783,1.860778783
Cu6Mn6,hollow|A_A_B|FCC,1.576924185,1.889238217,1.889238217
Cr6Mn6,bridge|B_B|A,-2.205675727,-1.893361695,1.893361695
Cr6Mn6,bridge|A_A|B,-2.234331763,-1.922017731,1.922017731
Cu6Mn6,hollow|A_A_B|HCP,1.661811322,1.974125354,1.974125354
Cr6Mn6,hollow|A_A_B|HCP,-2.288006218,-1.975692186,1.975692186
Cr6Mn6,hollow|A_B_B|HCP,-2.308307951,-1.995993919,1.995993919
Hg6Mn6,bridge|B_B|A,1.698413762,2.010727794,2.010727794
Fe6Rh6,top|A,1.791676563,2.103990595,2.103990595
Cu6Mn6,top|B,1.88823439,2.200548422,2.200548422
Hg6Mn6,top|B,2.143894049,2.456208081,2.456208081
Cu6Mn6,top|A,2.144638688,2.45695272,2.45695272
Ag6Mn6,bridge|B_B|A,2.436977796,2.749291828,2.749291828
Ag6Mn6,bridge|A_A|B,2.448340998,2.76065503,2.76065503
Au6Mn6,bridge|B_B|A,2.735531848,3.04784588,3.04784588
Ag6Mn6,top|B,3.026536918,3.33885095,3.33885095
Ag6Mn6,top|A,3.749002425,4.061316457,4.061316457
