surface,LC,MV,EN,SE,DBC,DBF,DOS,CN,GCN,RxnE
Mo6Y6,339.72,14.63,2.16,636,-1.187089254,0.735872326,20.92,1,7.5,0.03893364
Mo6Y6,339.72,14.63,2.16,636,-1.187055981,0.735874905,20.92,2,7.33,-0.834921449
Mo6Y6,339.72,14.63,1.22,391.4,-1.016388988,0.463980283,20.92,1,7.5,0.102746104
Mo6Y6,339.72,14.63,1.78548323898323,554.466666666667,-1.144995876,0.669267515,20.92,3,6.95454545454545,-0.831015935
Mo6Y6,339.72,14.63,1.47590296143057,472.933333333333,-1.090357925,0.5823284,20.92,3,7.5,-0.632821821
Mo6Zn6,290.595,9.27,2.16,636,-0.590941068,0.567735087,7.171,2,7.33,-0.621623112
Mo6Zn6,290.595,9.27,1.65,126.35,-6.846316584,0.996135414,7.171,2,7.33,-0.620832485
Mo6Zn6,290.595,9.27,1.97453035887574,466.116666666667,-2.816622033,0.720161955,7.171,3,6.95454545454545,0.090295263
Mo6Zn6,290.595,9.27,1.80498617505647,296.233333333333,-4.897338986,0.862660983,7.171,3,6.95454545454545,0.098867801
Mo6Zn6,290.595,9.27,1.80498617505647,296.233333333333,-4.89728427,0.862652494,7.171,3,7.5,-0.050885968
Mo6Zr6,318.95,11.7,1.33,601,-0.685419829,0.545518213,24.22,1,7.5,0.646948611
Mo6Zr6,318.95,11.7,2.16,636,-0.790619196,0.686399383,24.22,2,7.33,-0.765718818
Mo6Zr6,318.95,11.7,1.33,601,-0.685202458,0.545480441,24.22,2,7.33,-0.764454713
Mo6Zr6,318.95,11.7,1.83760873992053,624.333333333333,-0.762432347,0.648641367,24.22,3,6.95454545454545,-0.870364004
Mo6Zr6,318.95,11.7,1.56333605603348,612.666666666667,-0.727982755,0.602654009,24.22,3,6.95454545454545,-0.87168743
Nb12,330.04,10.83,1.6,716.8,-0.86021088,0.629085434,42.2,1,7.5,0.122014893
Nb12,330.04,10.83,1.6,716.8,-0.860075297,0.629056097,42.2,3,7.5,-0.943553103
Nb12,330.04,10.83,1.6,716.8,-0.860363708,0.629124921,42.2,3,6.95454545454545,-0.873487191
Nb6Ni6,341.22,8.71,1.91,395.2,-1.545139996,0.455804092,9.229,2,7.33,-0.521059905
Nb6Ni6,341.22,8.71,1.69729674174948,609.6,-1.037335866,0.349259545,9.229,3,7.5,-0.715174081
Nb6Ni6,341.22,8.71,1.69729674174948,609.6,-1.037041248,0.349256705,9.229,3,6.95454545454545,-0.661540035
Nb6Ni6,341.22,8.71,1.80051014347087,502.4,-1.315905738,0.407727636,9.229,3,7.5,-0.480931822
Nb6Ni6,341.22,8.71,1.80051014347087,502.4,-1.315837218,0.407721168,9.229,3,6.95454545454545,-0.500469867
Nb6Os6,301.74,9.625,1.6,716.8,-0.951142321,0.508809837,6.735,1,7.5,0.223389543
Nb6Os6,301.74,9.625,1.77918407245545,698.2,-1.326694583,0.611746241,6.735,3,6.95454545454545,-0.659958237
Nb6Os6,301.74,9.625,1.97843497729948,679.6,-1.670806955,0.706055662,6.735,3,7.5,-0.314538427
Nb6Pd6,359.555,9.695,1.6,716.8,-0.607955843,0.527368605,14,1,7.5,0.178437697
Nb6Pd6,359.555,9.695,1.6,716.8,-0.608190584,0.527421133,14,2,7.33,-0.617522764
Nb6Pd6,359.555,9.695,2.2,396.7,-2.650072202,0.939436214,14,2,7.33,-0.082525733
Nb6Pd6,359.555,9.695,1.77918407245545,610.1,-1.42486405,0.692209802,14,3,7.5,-0.637409932
Nb6Pd6,359.555,9.695,1.77918407245545,610.1,-1.424861988,0.692209772,14,3,6.95454545454545,-0.601748461
Nb6Pd6,359.555,9.695,1.97843497729948,503.4,-2.093197408,0.827065015,14,3,7.5,-0.263753549
Nb6Pd6,359.555,9.695,1.97843497729948,503.4,-2.092942559,0.827014566,14,3,6.95454545454545,-0.288705844
Nb6Pt6,361.23,9.96,1.80049369174171,647.866666666667,-1.602730552,0.686135658,9.074,3,7.5,-0.590736422
Nb6Pt6,361.23,9.96,1.80049369174171,647.866666666667,-1.602744728,0.686139182,9.074,3,6.95454545454545,-0.411627692
Nb6Pt6,361.23,9.96,2.02611095875105,578.933333333333,-2.321693574,0.813130767,9.074,3,7.5,-0.124256294
Nb6Pt6,361.23,9.96,2.02611095875105,578.933333333333,-2.321958969,0.813179364,9.074,3,6.95454545454545,-0.211498984
Nb6Re6,303.07,9.845,1.6,716.8,-0.909547796,0.556204626,10.41,1,7.5,0.50031449
Nb6Re6,303.07,9.845,1.9,738,-1.52016985,0.742277377,10.41,1,7.5,-0.238788737
Nb6Re6,303.07,9.845,1.69432943370196,723.866666666667,-1.127956942,0.622787792,10.41,3,6.95454545454545,-0.883223832
Nb6Re6,303.07,9.845,1.794220143693,730.933333333333,-1.330953321,0.684641158,10.41,3,7.5,-0.545341167
Nb6Rh6,355.19,9.555,1.6,716.8,-0.581534942,0.504581389,11.21,2,7.33,-0.508119259
Nb6Rh6,355.19,9.555,1.80049369174171,650.1,-1.057738665,0.637787298,11.21,3,7.5,-0.611105368
Nb6Rh6,355.19,9.555,1.80049369174171,650.1,-1.057790375,0.637795665,11.21,3,6.95454545454545,-0.729951087
Nb6Rh6,355.19,9.555,2.02611095875105,583.4,-1.481235882,0.756264064,11.21,3,7.5,-0.527363966
Nb6Rh6,355.19,9.555,2.02611095875105,583.4,-1.481393363,0.756292613,11.21,3,6.95454545454545,-0.436995233
Nb6Ru6,300.315,9.5,1.77918407245545,679.766666666667,-1.275677624,0.613456633,6.615,3,6.95454545454545,-0.628619703
Nb6Ru6,300.315,9.5,1.97843497729948,642.733333333333,-1.593903873,0.712721564,6.615,3,7.5,-0.389703072
Nb6Sc6,330.47,12.915,1.36,334,-0.312926155,0.400660702,27.29,1,7.5,0.455520063
Nb6Sc6,330.47,12.915,1.36,334,-0.313980742,0.400909034,27.29,2,7.33,-0.441874914
Nb6Sc6,330.47,12.915,1.51562917949746,589.2,-0.825579195,0.629066278,27.29,3,7.5,-0.942171445
Nb6Sc6,330.47,12.915,1.51562917949746,589.2,-0.826339017,0.629278055,27.29,3,6.95454545454545,-0.839167513
Nb6Sc6,330.47,12.915,1.43570738109008,461.6,-0.596415591,0.526835861,27.29,3,7.5,-0.872307033
Nb6Sc6,330.47,12.915,1.43570738109008,461.6,-0.596450649,0.526849906,27.29,3,6.95454545454545,-0.839274862
Nb6Ta6,330.085,10.84,1.56594705646755,734.866666666667,-0.339824588,0.516159478,12.23,3,7.5,-0.952307277
Nb6Ta6,330.085,10.84,1.56594705646755,734.866666666667,-0.34002034,0.516182393,12.23,3,6.95454545454545,-0.841050949
Nb6Ta6,330.085,10.84,1.53261886478711,752.933333333333,-0.399713345,0.520304585,12.23,3,7.5,-0.972541526
Nb6Ta6,330.085,10.84,1.53261886478711,752.933333333333,-0.399687056,0.520300454,12.23,3,6.95454545454545,-0.882166534
Nb6Tc6,301.77,9.73,1.6,716.8,-0.934644488,0.547035877,0.0002825,1,7.5,0.396337071
Nb6Tc6,301.77,9.73,1.9,573,-1.370160373,0.747547595,0.0002825,2,7.33,-0.559529319
Nb6Tc6,301.77,9.73,1.69432943370196,668.866666666667,-1.09642625,0.621533616,0.0002825,3,6.95454545454545,-0.800164212
Nb6Tc6,301.77,9.73,1.794220143693,620.933333333333,-1.240754081,0.687974578,0.0002825,3,7.5,-0.572045331
Nb6Ti6,312.56,10.735,1.57974465776989,625.766666666667,-0.896508713,0.633438003,10.33,3,7.5,-0.959663194
Nb6Ti6,312.56,10.735,1.57974465776989,625.766666666667,-0.896732085,0.633491903,10.33,3,6.95454545454545,-0.843196295
Nb6Ti6,312.56,10.735,1.55974573984532,534.733333333333,-0.602833936,0.555426495,10.33,3,7.5,-0.937078698
Nb6Ti6,312.56,10.735,1.55974573984532,534.733333333333,-0.602829778,0.555420117,10.33,3,6.95454545454545,-0.8877548
Nb6V6,316.52,9.575,1.60993814301394,636.466666666667,-0.978863273,0.642057097,22.05,3,7.5,-0.882277692
Nb6V6,316.52,9.575,1.60993814301394,636.466666666667,-0.978859703,0.642054664,22.05,3,6.95454545454545,-0.810493654
Nb6V6,316.52,9.575,1.61993801520698,556.133333333333,-0.700654474,0.599405808,22.05,3,7.5,-0.918787342
Nb6V6,316.52,9.575,1.61993801520698,556.133333333333,-0.700530169,0.599374512,22.05,3,6.95454545454545,-0.873371679
Nb6W6,323.28,10.15,1.82131049197,756.2,-1.067997611,0.630768126,4.896,3,7.5,-1.350000428
Nb6W6,323.28,10.15,1.82131049197,756.2,-1.067677679,0.630703226,4.896,3,6.95454545454545,-0.809907112
Nb6W6,323.28,10.15,2.07323244260001,795.6,-1.186552656,0.654868955,4.896,3,7.5,-0.903549375
Nb6W6,323.28,10.15,2.07323244260001,795.6,-1.186558666,0.654871358,4.896,3,6.95454545454545,-0.797569062
Nb6Y6,347.39,15.355,1.22,391.4,-0.904527368,0.486903972,21.4,2,7.33,-0.400032105
Nb6Y6,347.39,15.355,1.46172810949082,608.333333333333,-0.830812681,0.625314152,21.4,3,7.5,-0.917184183
Nb6Y6,347.39,15.355,1.46172810949082,608.333333333333,-0.830713044,0.625287917,21.4,3,6.95454545454545,-0.858490181
Nb6Y6,347.39,15.355,1.33540566629725,499.866666666667,-0.862584134,0.565747178,21.4,3,7.5,-0.796087539
Nb6Y6,347.39,15.355,1.33540566629725,499.866666666667,-0.862466743,0.565717446,21.4,3,6.95454545454545,-0.73771463
Nb6Zn6,298.265,9.995,1.6,716.8,-0.286152456,0.499506828,16.73,2,7.33,-0.732357253
Nb6Zn6,298.265,9.995,1.61649600824888,519.983333333333,-2.815323033,0.690755398,16.73,3,7.5,-0.752721573
Nb6Zn6,298.265,9.995,1.63316209042784,323.166666666667,-4.975993449,0.854123721,16.73,3,7.5,-0.028782161
Nb6Zn6,298.265,9.995,1.63316209042784,323.166666666667,-4.976442464,0.854171226,16.73,3,6.95454545454545,0.047400734
Nb6Zr6,326.62,12.425,1.50440188445424,678.2,-0.886330011,0.630626666,15.2,3,7.5,-0.937619388
Nb6Zr6,326.62,12.425,1.50440188445424,678.2,-0.886127324,0.630576946,15.2,3,6.95454545454545,-0.826637759
Nb6Zr6,326.62,12.425,1.41451564371842,639.6,-0.84575362,0.599145675,15.2,3,7.5,-0.877374473
Nb6Zr6,326.62,12.425,1.41451564371842,639.6,-0.845813427,0.599159037,15.2,3,6.95454545454545,-0.813385135
Ni6Os6,312.92,7.505,1.91,395.2,-1.633549819,0.445788135,19.414,1,7.5,0.312019333
Ni6Os6,312.92,7.505,1.91,395.2,-1.633379142,0.44577532,19.414,2,7.33,-0.034838735
Ni6Os6,312.92,7.505,2.2,661,-1.746533215,0.357603455,19.414,2,7.33,-0.346483367
Ni6Os6,312.92,7.505,2.04987804515293,528.1,-1.688993463,0.40248504,19.414,2,7.33,-0.266027196
Ni6Os6,312.92,7.505,2.00214935597366,483.8,-1.670183697,0.41708284,19.414,3,7.5,-0.295499574
Ni6Os6,312.92,7.505,2.00214935597366,483.8,-1.670212116,0.417084499,19.414,3,6.95454545454545,-0.229834695
Ni6Os6,312.92,7.505,2.09874452545851,572.4,-1.70782827,0.387695982,19.414,3,7.5,-0.33534221
Ni6Os6,312.92,7.505,2.09874452545851,572.4,-1.70795629,0.387710197,19.414,3,6.95454545454545,-0.3470012
Ni6Pd6,370.735,7.575,2.00214935597366,395.7,-1.488197917,0.484453679,23.037,3,6.95454545454545,-0.294702008
Ni6Pd6,370.735,7.575,2.09874452545851,396.2,-1.768938941,0.482302148,23.037,3,7.5,-0.23749089
Ni6Pd6,370.735,7.575,2.09874452545851,396.2,-1.769223051,0.482309957,23.037,3,6.95454545454545,-0.211927972
Ni6Pt6,372.41,7.84,2.02612947202266,433.466666666667,-1.629002857,0.477761216,23.623,3,7.5,-0.174472182
Ni6Pt6,372.41,7.84,2.02612947202266,433.466666666667,-1.629000443,0.477761369,23.623,3,6.95454545454545,-0.284464542
Ni6Pt6,372.41,7.84,2.14931970544442,471.733333333333,-1.980505026,0.47374016,23.623,3,7.5,-0.226913417
Ni6Pt6,372.41,7.84,2.14931970544442,471.733333333333,-1.980434115,0.473747715,23.623,3,6.95454545454545,-0.200528171
Ni6Re6,314.25,7.725,1.9,738,-1.375449524,0.326389902,21.611,2,7.33,-0.527306142
Ni6Re6,314.25,7.725,1.9,738,-1.375449524,0.326389902,21.611,2,7.33,-0.527306142
Ni6Re6,314.25,7.725,1.9,738,-1.375449524,0.326389902,21.611,2,7.33,-0.527306142
Ni6Re6,314.25,7.725,1.90666083235102,509.466666666667,-1.606864822,0.408543395,21.611,3,7.5,-0.363628036
Ni6Re6,314.25,7.725,1.90666083235102,509.466666666667,-1.606864822,0.408543395,21.611,3,7.5,-0.363628036
Ni6Re6,314.25,7.725,1.90666083235102,509.466666666667,-1.606864822,0.408543395,21.611,3,7.5,-0.363628036
Ni6Re6,314.25,7.725,1.90666083235102,509.466666666667,-1.606906406,0.408546053,21.611,3,6.95454545454545,-0.342465742
Ni6Re6,314.25,7.725,1.90666083235102,509.466666666667,-1.606906406,0.408546053,21.611,3,6.95454545454545,-0.342465742
Ni6Re6,314.25,7.725,1.90666083235102,509.466666666667,-1.606906406,0.408546053,21.611,3,6.95454545454545,-0.342465742
Ni6Re6,314.25,7.725,1.90332750241963,623.733333333333,-1.494813386,0.36873461,21.611,3,7.5,-0.518803129
Ni6Re6,314.25,7.725,1.90332750241963,623.733333333333,-1.494813386,0.36873461,21.611,3,7.5,-0.518803129
Ni6Re6,314.25,7.725,1.90332750241963,623.733333333333,-1.494813386,0.36873461,21.611,3,7.5,-0.518803129
Ni6Re6,314.25,7.725,1.90332750241963,623.733333333333,-1.494735077,0.368733975,21.611,3,6.95454545454545,-0.497709545
Ni6Re6,314.25,7.725,1.90332750241963,623.733333333333,-1.494735077,0.368733975,21.611,3,6.95454545454545,-0.497709545
Ni6Re6,314.25,7.725,1.90332750241963,623.733333333333,-1.494735077,0.368733975,21.611,3,6.95454545454545,-0.497709545
Ni6Rh6,366.37,7.435,2.02612947202266,435.7,-1.503687278,0.472878309,21.664,3,7.5,-0.281586394
Ni6Rh6,366.37,7.435,2.02612947202266,435.7,-1.503687278,0.472878309,21.664,3,7.5,-0.281586394
Ni6Rh6,366.37,7.435,2.02612947202266,435.7,-1.503687278,0.472878309,21.664,3,7.5,-0.281586394
Ni6Rh6,366.37,7.435,2.02612947202266,435.7,-1.503691326,0.472878715,21.664,3,6.95454545454545,-0.274953891
Ni6Rh6,366.37,7.435,2.02612947202266,435.7,-1.503691326,0.472878715,21.664,3,6.95454545454545,-0.274953891
Ni6Rh6,366.37,7.435,2.02612947202266,435.7,-1.503691326,0.472878715,21.664,3,6.95454545454545,-0.274953891
Ni6Rh6,366.37,7.435,2.14931970544442,476.2,-1.580343511,0.464306124,21.664,3,7.5,-0.291948216
Ni6Rh6,366.37,7.435,2.14931970544442,476.2,-1.580343511,0.464306124,21.664,3,7.5,-0.291948216
Ni6Rh6,366.37,7.435,2.14931970544442,476.2,-1.580343511,0.464306124,21.664,3,7.5,-0.291948216
Ni6Ru6,311.495,7.38,1.91,395.2,-1.515819832,0.446636477,32.48,2,7.33,-0.152569331
Ni6Ru6,311.495,7.38,1.91,395.2,-1.515819832,0.446636477,32.48,2,7.33,-0.152569331
Ni6Ru6,311.495,7.38,1.91,395.2,-1.515819832,0.446636477,32.48,2,7.33,-0.152569331
Ni6Ru6,311.495,7.38,2.00214935597366,465.366666666667,-1.512672002,0.420352785,32.48,3,7.5,-0.31762964
Ni6Ru6,311.495,7.38,2.00214935597366,465.366666666667,-1.512672002,0.420352785,32.48,3,7.5,-0.31762964
Ni6Ru6,311.495,7.38,2.00214935597366,465.366666666667,-1.512672002,0.420352785,32.48,3,7.5,-0.31762964
Ni6Ru6,311.495,7.38,2.00214935597366,465.366666666667,-1.512676823,0.420352766,32.48,3,6.95454545454545,-0.268853371
Ni6Ru6,311.495,7.38,2.00214935597366,465.366666666667,-1.512676823,0.420352766,32.48,3,6.95454545454545,-0.268853371
Ni6Ru6,311.495,7.38,2.00214935597366,465.366666666667,-1.512676823,0.420352766,32.48,3,6.95454545454545,-0.268853371
Ni6Ru6,311.495,7.38,2.09874452545851,535.533333333333,-1.509407836,0.393588325,32.48,3,7.5,-0.338296686
Ni6Ru6,311.495,7.38,2.09874452545851,535.533333333333,-1.509407836,0.393588325,32.48,3,7.5,-0.338296686
Ni6Ru6,311.495,7.38,2.09874452545851,535.533333333333,-1.509407836,0.393588325,32.48,3,7.5,-0.338296686
Ni6Ru6,311.495,7.38,2.09874452545851,535.533333333333,-1.509444877,0.393581349,32.48,3,6.95454545454545,-0.393148986
Ni6Ru6,311.495,7.38,2.09874452545851,535.533333333333,-1.509444877,0.393581349,32.48,3,6.95454545454545,-0.393148986
Ni6Ru6,311.495,7.38,2.09874452545851,535.533333333333,-1.509444877,0.393581349,32.48,3,6.95454545454545,-0.393148986
Ni6Ta6,341.265,8.72,1.76218972456761,520.466666666667,-1.024130501,0.376695496,21.4,3,7.5,-0.431187371
Ni6Ta6,341.265,8.72,1.76218972456761,520.466666666667,-1.024050082,0.376689136,21.4,3,6.95454545454545,-0.485639799
Ni6Ta6,341.265,8.72,1.62581812846684,645.733333333333,-0.483685975,0.300960211,21.4,3,7.5,-0.753370292
Ni6Ta6,341.265,8.72,1.62581812846684,645.733333333333,-0.483877534,0.300959719,21.4,3,6.95454545454545,-0.656673551
Ni6W6,334.46,8.03,1.91,395.2,-1.720728157,0.450450939,8.276,2,7.33,-0.615999607
Ni6W6,334.46,8.03,2.0495550095012,541.8,-1.55866468,0.407519776,8.276,3,7.5,-0.391042416
Ni6W6,334.46,8.03,2.0495550095012,541.8,-1.558701873,0.407524572,8.276,3,6.95454545454545,-0.400917428
Ni6W6,334.46,8.03,2.19930666857145,688.4,-1.37184463,0.358033108,8.276,3,7.5,-0.643171534
Ni6W6,334.46,8.03,2.19930666857145,688.4,-1.371941853,0.358035646,8.276,3,6.95454545454545,-0.584647739
Ni6Y6,358.57,13.235,1.91,395.2,-1.36751996,0.466409921,8.711,2,7.33,-0.404760083
Ni6Y6,358.57,13.235,1.22,391.4,-0.167301995,0.187633319,8.711,2,7.33,-0.404229869
Ni6Y6,358.57,13.235,1.41661230395007,392.666666666667,-0.77342401,0.328410373,8.711,3,6.95454545454545,-0.589655314
Ni6Zn6,309.445,7.875,1.91,395.2,-1.107826927,0.454311078,5.126,2,7.33,-0.347882713
Ni6Zn6,309.445,7.875,1.73247543426997,215.966666666667,-4.950739086,0.483605248,5.126,3,6.95454545454545,-0.020800654
Ni6Zr6,337.8,10.305,1.91,395.2,-1.912652752,0.457895193,11.437,1,7.5,-0.0035568
Ni6Zr6,337.8,10.305,1.91,395.2,-1.913278572,0.457901416,11.437,2,7.33,-0.23656788
Ni6Zr6,337.8,10.305,1.33,601,-0.507518037,0.225574505,11.437,2,7.33,-0.712609816
Ni6Zr6,337.8,10.305,1.50053299577309,532.4,-1.131584212,0.328674342,11.437,3,6.95454545454545,-0.630499465
Os12,273.44,8.42,2.2,661,-1.909056083,0.724385006,3.814,1,7.5,-0.065029765
Os12,273.44,8.42,2.2,661,-1.903359245,0.723689126,3.814,2,7.33,-0.168578605
Os12,273.44,8.42,2.2,661,-1.905268707,0.723922966,3.814,3,7.5,-0.228759573
Os12,273.44,8.42,2.2,661,-1.905588767,0.723959437,3.814,3,6.95454545454545,-0.258513453
Os6Pd6,331.255,8.49,2.2,572.9,-1.855142925,0.775836999,13.63,3,6.95454545454545,-0.365895288
Os6Pd6,331.255,8.49,2.2,484.8,-2.143573408,0.84937903,13.63,3,7.5,-0.340982722
Os6Pd6,331.255,8.49,2.2,484.8,-2.14357916,0.849381676,13.63,3,6.95454545454545,-0.151363595
Os6Pd6,331.255,8.49,2.2,572.9,-1.855136144,0.775835628,13.63,3,7.5,-0.339129355
Os6Pt6,332.93,8.755,2.2,661,-1.688657118,0.700176982,15.06,1,7.5,-0.308441036
Os6Pt6,332.93,8.755,2.2,661,-1.688285324,0.70009566,15.06,2,7.33,-0.249312332
Os6Pt6,332.93,8.755,2.28,510,-2.948011556,0.892680291,15.06,2,7.33,-0.249060082
Os6Pt6,332.93,8.755,2.22634981009304,610.666666666667,-2.114763002,0.765300188,15.06,3,6.95454545454545,-0.028174803
Os6Pt6,332.93,8.755,2.25301521677332,560.333333333333,-2.534712085,0.82950599,15.06,3,6.95454545454545,-0.027806633
Os6Re6,274.77,8.64,1.9,738,-1.536190462,0.650561276,18.26,2,7.33,-0.350751745
Os6Re6,274.77,8.64,2.09507538418998,686.666666666667,-1.774366096,0.712627049,18.26,3,7.5,-0.346376154
Os6Re6,274.77,8.64,2.09507538418998,686.666666666667,-1.774420126,0.712634582,18.26,3,6.95454545454545,-0.381025906
Os6Re6,274.77,8.64,1.99515493883582,712.333333333333,-1.656603014,0.681926917,18.26,3,7.5,-0.425789177
Os6Re6,274.77,8.64,1.99515493883582,712.333333333333,-1.656601404,0.681927369,18.26,3,6.95454545454545,-0.454778144
Os6Rh6,326.89,8.35,2.2,661,-1.786606724,0.700511441,16.72,2,7.33,-0.301764179
Os6Rh6,326.89,8.35,2.28,516.7,-2.16570117,0.813141604,16.72,2,7.33,0.050476709
Os6Rh6,326.89,8.35,2.23964282866711,588.85,-1.976639483,0.756985181,16.72,2,7.33,-0.220711671
Os6Rh6,326.89,8.35,2.23964282866711,588.85,-1.97667144,0.756988736,16.72,2,7.33,-0.109376838
Os6Rh6,326.89,8.35,2.22634981009304,612.9,-1.913502169,0.738204957,16.72,3,6.95454545454545,-0.325144744
Os6Rh6,326.89,8.35,2.25301521677332,564.8,-2.039813077,0.775744306,16.72,3,7.5,-0.224818004
Os6Rh6,326.89,8.35,2.25301521677332,564.8,-2.039830049,0.775746763,16.72,3,6.95454545454545,-0.182173548
Os6Ru6,272.015,8.295,2.2,661,-1.832769797,0.716591227,7.678,2,7.33,-0.294274654
Os6Ru6,272.015,8.295,2.2,605.7,-1.660862405,0.736528877,7.678,2,7.33,-0.158265218
Os6Ru6,272.015,8.295,2.2,633.35,-1.746528429,0.726570984,7.678,2,7.33,-0.269828627
Os6Ru6,272.015,8.295,2.2,642.566666666667,-1.775368567,0.723262109,7.678,3,7.5,-0.313083434
Os6Ru6,272.015,8.295,2.2,642.566666666667,-1.775310999,0.723248545,7.678,3,6.95454545454545,-0.368532615
Os6Ru6,272.015,8.295,2.2,624.133333333333,-1.717885617,0.729886151,7.678,3,7.5,-0.334942611
Os6Ru6,272.015,8.295,2.2,624.133333333333,-1.718116922,0.729919067,7.678,3,6.95454545454545,-0.354322695
Os6Sc6,302.17,11.71,2.2,661,-1.201381517,0.835715949,19.18,2,7.33,-0.88748255
Os6Sc6,302.17,11.71,1.36,334,0.176988709,0.350196024,19.18,2,7.33,-0.234035861
Os6Sc6,302.17,11.71,1.59649231571388,443,-0.445609563,0.569518428,19.18,3,6.95454545454545,-0.988705904
Os6Ta6,301.785,9.635,1.5,771,-0.415598604,0.424499975,4.369,1,7.5,0.072454255
Os6Ta6,301.785,9.635,1.9363277681966,697.666666666667,-1.255026511,0.636922011,4.369,3,7.5,-0.278117758
Os6Ta6,301.785,9.635,1.70425692085874,734.333333333333,-0.842609789,0.532551108,4.369,3,6.95454545454545,-0.592111277
Os6Tc6,273.47,8.525,2.2,661,-1.818481145,0.732331201,14.73,1,7.5,-0.097838803
Os6Tc6,273.47,8.525,1.9,573,-1.31016701,0.657401937,14.73,1,7.5,0.19913971
Os6Tc6,273.47,8.525,1.9,573,-1.309857156,0.657352096,14.73,2,7.33,-0.308475867
Os6Tc6,273.47,8.525,2.09507538418998,631.666666666667,-1.649847399,0.707474638,14.73,3,7.5,-0.388829859
Os6Tc6,273.47,8.525,2.09507538418998,631.666666666667,-1.64963074,0.70744071,14.73,3,6.95454545454545,-0.420828541
Os6Tc6,273.47,8.525,1.99515493883582,602.333333333333,-1.480234109,0.682460785,14.73,3,7.5,-0.46813077
Os6Tc6,273.47,8.525,1.99515493883582,602.333333333333,-1.480496534,0.682504594,14.73,3,6.95454545454545,-0.508614643
Os6Ti6,284.26,9.53,1.54,443.7,-0.241905363,0.409769796,7.852,1,7.5,0.812446206
Os6Ti6,284.26,9.53,2.2,661,-1.783270899,0.841280251,7.852,2,7.33,-0.535664255
Os6Ti6,284.26,9.53,1.95338880383372,588.566666666667,-1.336728315,0.716270505,7.852,3,6.95454545454545,-0.912607093
Os6Ti6,284.26,9.53,1.73442173588315,516.133333333333,-0.827545364,0.573731992,7.852,3,6.95454545454545,-0.912795531
Os6V6,288.22,8.37,1.99072370839209,599.266666666667,-1.838611474,0.723438482,13.16,3,7.5,-0.351946325
Os6V6,288.22,8.37,1.80135494688834,537.533333333333,-1.304398983,0.610421909,13.16,3,6.95454545454545,-0.676193093
Os6W6,294.98,8.945,2.36,835,-1.193851523,0.60093568,8.133,1,7.5,0.214188558
Os6W6,294.98,8.945,2.2,661,-1.808789722,0.759850359,8.133,2,7.33,-0.412194369
Os6W6,294.98,8.945,2.36,835,-1.193932674,0.600946544,8.133,2,7.33,-0.392055904
Os6W6,294.98,8.945,2.25209023864749,719,-1.618297053,0.710629609,8.133,3,7.5,-0.509727996
Os6W6,294.98,8.945,2.25209023864749,719,-1.618363189,0.710638958,8.133,3,6.95454545454545,-0.542144782
Os6W6,294.98,8.945,2.30541383773241,777,-1.413947584,0.657806578,8.133,3,7.5,-0.626117752
Os6W6,294.98,8.945,2.30541383773241,777,-1.413921376,0.65780416,8.133,3,6.95454545454545,-0.641232043
Os6Y6,319.09,14.15,1.22,391.4,-0.314942446,0.407216815,10.48,1,7.5,1.157129949
Os6Y6,319.09,14.15,1.22,391.4,-0.31419142,0.407128862,10.48,2,7.33,-0.050822702
Os6Y6,319.09,14.15,1.63829179330179,526.2,-0.697354576,0.67134683,10.48,5,7.615384615,-0.942132805
Os6Y6,319.09,14.15,1.48495780733927,481.266666666667,-0.596816097,0.602048826,10.48,3,6.95454545454545,-1.025804409
Os6Zn6,269.965,8.79,2.2,661,-1.640511632,0.708996931,9.338,1,7.5,-0.176737802
Os6Zn6,269.965,8.79,2.2,661,-1.640529374,0.708992273,9.338,2,7.33,-0.331601053
Os6Zn6,269.965,8.79,1.65,126.35,-7.010183972,0.996269955,9.338,2,7.33,-0.33168568
Os6Zn6,269.965,8.79,1.99883265211535,482.783333333333,-3.469676549,0.806859394,9.338,3,6.95454545454545,0.219613827
Os6Zn6,269.965,8.79,1.81605998689204,304.566666666667,-5.259160361,0.902590277,9.338,3,6.95454545454545,0.220340235
Os6Zn6,269.965,8.79,1.65,126.35,-7.010166083,0.996268982,9.338,1,7.5,-0.16446642
Os6Zr6,298.32,11.22,2.2,661,-1.391292983,0.81935681,5.224,1,7.5,-0.475306956
Os6Zr6,298.32,11.22,1.33,601,-0.42548139,0.446364861,5.224,1,7.5,0.775356546
Os6Zr6,298.32,11.22,2.2,661,-1.391016103,0.819294955,5.224,2,7.33,-0.565531062
Os6Zr6,298.32,11.22,1.33,601,-0.425260353,0.446335539,5.224,2,7.33,-0.318881364
Os6Zr6,298.32,11.22,1.8602258175747,641,-1.129221345,0.718203122,5.224,3,6.95454545454545,-0.984265279
Os6Zr6,298.32,11.22,1.57292731471431,621,-0.81367495,0.596316388,5.224,3,6.95454545454545,-0.98445467
Pd12,389.07,8.56,2.2,396.7,-1.647359184,0.936136936,9.852,1,7.5,0.132502024
Pd12,389.07,8.56,2.2,396.7,-1.647183609,0.936109323,9.852,2,7.33,-0.164437848
Pd12,389.07,8.56,2.2,396.7,-1.647185269,0.936112988,9.852,3,7.5,-0.251614143
Pd12,389.07,8.56,2.2,396.7,-1.64724671,0.936121802,9.852,3,6.95454545454545,-0.289728039
