surface,LC,EN,DBW,DBF,DOS,WF,CN,GCN,VE,RxnE
Mo6Ta6,322.415,2.16,4.609704293,0.593881021,10.08,4.857368758,2,7.33,6,-1.94273539
Mo6Ta6,322.415,1.5,6.074164964,0.488400181,10.08,4.857368758,2,7.33,5,-2.384425947
Mo6Ta6,322.415,1.9127854245287,5.116663325,0.560653334,10.08,4.857368758,3,7.5,5.64621617328617,-2.102805403
Mo6Ta6,322.415,1.69386485198585,5.602479355,0.525553406,10.08,4.857368758,3,7.5,5.31329284591306,-2.385364468
Mo6Tc6,294.1,2.16,4.795701866,0.660514621,12.85,5.007368224,1,7.5,6,-0.701824448
Mo6Tc6,294.1,1.9,4.126758179,0.725054063,12.85,5.007368224,1,7.5,7,-0.216250092
Mo6Tc6,294.1,2.06960294842014,4.568250314,0.683600199,12.85,5.007368224,3,7.5,6.31635959765638,-1.656761841
Mo6Tc6,294.1,2.06960294842014,4.568317524,0.683570985,12.85,5.007368224,3,6.95454545454545,6.31635959765638,-1.403777878
Mo6Tc6,294.1,1.98298905745802,4.345656469,0.705014394,12.85,5.007368224,3,7.5,6.64939976115098,-1.5559721
Mo6Tc6,294.1,1.98298905745802,4.345663501,0.70502155,12.85,5.007368224,3,6.95454545454545,6.64939976115098,-1.213228938
Mo6Ti6,304.89,1.92963902794753,4.116402717,0.654080607,17.94,4.669173901,3,7.5,5.24148278841779,-2.372684099
Mo6Ti6,304.89,1.92963902794753,4.11630404,0.654055218,17.94,4.669173901,3,6.95454545454545,5.24148278841779,-2.332600778
Mo6Ti6,304.89,1.7238457306381,4.03059897,0.566300044,17.94,4.669173901,3,7.5,4.57885697021333,-2.706748871
Mo6Ti6,304.89,1.7238457306381,4.03066962,0.566339091,17.94,4.669173901,3,6.95454545454545,4.57885697021333,-2.760608091
Mo6V6,308.85,1.9665200056613,4.329271159,0.675714775,26.75,4.911839119,3,7.5,5.64621617328617,-2.286860074
Mo6V6,308.85,1.9665200056613,4.329062992,0.67555017,26.75,4.911839119,3,6.95454545454545,5.64621617328617,-2.30873449
Mo6V6,308.85,1.79037080216025,4.066245833,0.618211045,26.75,4.911839119,3,7.5,5.31329284591306,-2.413542128
Mo6V6,308.85,1.79037080216025,4.066322107,0.618242973,26.75,4.911839119,3,6.95454545454545,5.31329284591306,-2.336574865
Mo6W6,315.61,2.16,4.483013643,0.634339987,6.7,5.043946142,1,7.5,6,-0.784653995
Mo6W6,315.61,2.36,5.417796466,0.673994099,6.7,5.043946142,1,7.5,6,-1.128573098
Mo6W6,315.61,2.16,4.48319506,0.634412526,6.7,5.043946142,2,7.33,6,-1.118668154
Mo6W6,315.61,2.22470877811163,4.799647924,0.646851267,6.7,5.043946142,3,7.5,6,-2.070251881
Mo6W6,315.61,2.22470877811163,4.799794112,0.646855726,6.7,5.043946142,3,6.95454545454545,6,-1.953190956
Mo6W6,315.61,2.29135608676248,5.110751721,0.660059514,6.7,5.043946142,3,7.5,6,-2.107469707
Mo6W6,315.61,2.29135608676248,5.110614451,0.660005869,6.7,5.043946142,3,6.95454545454545,6,-1.848046169
Mo6Y6,339.72,1.22,6.372933928,0.463886704,20.92,3.898458186,2,7.33,3,-2.120782332
Mo6Y6,339.72,1.78548323898323,4.591689188,0.66934084,20.92,3.898458186,3,7.5,4.7622031559046,-2.301794362
Mo6Y6,339.72,1.78548323898323,4.591649685,0.669267515,20.92,3.898458186,3,6.95454545454545,4.7622031559046,-2.304665707
Mo6Y6,339.72,1.47590296143057,5.418047564,0.5823284,20.92,3.898458186,3,7.5,3.77976314968462,-2.612075296
Mo6Y6,339.72,1.47590296143057,5.418029041,0.582325808,20.92,3.898458186,3,6.95454545454545,3.77976314968462,-2.872876002
Mo6Zn6,290.595,2.16,3.526526235,0.567739546,7.171,4.865921122,1,7.5,6,-0.777816727
Mo6Zn6,290.595,2.16,3.52639495,0.567735087,7.171,4.865921122,2,7.33,6,-1.086197626
Mo6Zn6,290.595,1.97453035887574,4.197382043,0.720167895,7.171,4.865921122,3,7.5,7.55952629936924,-0.992206649
Mo6Zn6,290.595,1.97453035887574,4.197372702,0.720161955,7.171,4.865921122,3,6.95454545454545,7.55952629936924,-1.105494443
Mo6Zr6,318.95,2.16,3.545874723,0.686399383,24.22,4.527659474,2,7.33,6,-2.213295867
Mo6Zr6,318.95,1.33,5.678962931,0.545480441,24.22,4.527659474,2,7.33,4,-2.133736311
Mo6Zr6,318.95,1.83760873992053,4.225073274,0.648622835,24.22,4.527659474,3,7.5,5.24148278841779,-2.243315602
Mo6Zr6,318.95,1.56333605603348,4.926452535,0.602646034,24.22,4.527659474,3,7.5,4.57885697021333,-2.381109968
Nb12,330.04,1.6,4.257336199,0.629085434,42.2,4.676492082,1,7.5,5,-0.958595012
Nb12,330.04,1.6,4.257366893,0.629056097,42.2,4.676492082,3,7.5,5,-2.982999248
Nb12,330.04,1.6,4.257491351,0.629124921,42.2,4.676492082,3,6.95454545454545,5,-2.977393839
Nb6Ni6,341.22,1.69729674174948,2.140453639,0.349259545,9.229,4.762316442,3,7.5,6.29960524947437,-1.894233003
Nb6Ni6,341.22,1.69729674174948,2.140388481,0.349256705,9.229,4.762316442,3,6.95454545454545,6.29960524947437,-1.721535411
Nb6Ni6,341.22,1.80051014347087,1.740201031,0.407721168,9.229,4.762316442,3,6.95454545454545,7.937005259841,-0.982085239
Nb6Os6,301.74,1.6,5.544946144,0.508809837,6.735,4.786141645,1,7.5,5,-0.799731415
Nb6Os6,301.74,1.77918407245545,5.188224113,0.611746241,6.735,4.786141645,3,6.95454545454545,5.84803547642573,-2.135966012
Nb6Os6,301.74,1.97843497729948,4.812691011,0.706055662,6.735,4.786141645,3,7.5,6.83990378670679,-0.525681623
Nb6Os6,301.74,1.87616630392937,5.002835231,0.659906772,6.735,4.786141645,5,7.615384615,6.32455532033676,-0.391911004
Nb6Pd6,359.555,1.6,3.511984138,0.527368605,14,4.745064417,1,7.5,5,-1.146809895
Nb6Pd6,359.555,1.77918407245545,3.252506655,0.692209802,14,4.745064417,3,7.5,6.29960524947437,-1.949252244
Nb6Pt6,361.23,1.6,3.694285292,0.532301526,9.074,4.883013286,1,7.5,5,-0.927348179
Nb6Pt6,361.23,1.80049369174171,3.581712315,0.686135658,9.074,4.883013286,3,7.5,6.29960524947437,-1.705604234
Nb6Re6,303.07,1.6,5.481476642,0.556204626,10.41,4.885107594,1,7.5,5,-0.367408513
Nb6Re6,303.07,1.9,4.64590968,0.742277377,10.41,4.885107594,1,7.5,7,-0.409537178
Nb6Re6,303.07,1.6,5.481316748,0.556174572,10.41,4.885107594,2,7.33,5,-1.907569847
Nb6Re6,303.07,1.9,4.645874676,0.74224365,10.41,4.885107594,2,7.33,7,-1.178957968
Nb6Re6,303.07,1.69432943370196,5.205884565,0.622808289,10.41,4.885107594,3,7.5,5.59344471040698,-2.155189902
Nb6Re6,303.07,1.794220143693,4.927868958,0.684641158,10.41,4.885107594,3,7.5,6.25732474567597,-1.263798029
Nb6Rh6,355.19,1.6,5.34581281,0.50462349,11.21,4.778204283,1,7.5,5,-1.062598962
Nb6Rh6,355.19,1.80049369174171,4.714474558,0.637787298,11.21,4.778204283,3,7.5,6.0822019955734,-1.900167806
Nb6Rh6,355.19,1.80049369174171,4.714473303,0.637795665,11.21,4.778204283,3,6.95454545454545,6.0822019955734,-1.912593204
Nb6Rh6,355.19,2.02611095875105,4.024098785,0.756264064,11.21,4.778204283,3,7.5,7.39863622299141,-0.844595368
Nb6Ru6,300.315,1.77918407245545,4.715330935,0.613456633,6.615,4.706348986,3,6.95454545454545,5.84803547642573,-2.325847593
Nb6Ru6,300.315,1.97843497729948,4.245901141,0.712721564,6.615,4.706348986,3,7.5,6.83990378670679,-0.805240904
Nb6Ru6,300.315,1.87616630392937,4.484011941,0.664288138,6.615,4.706348986,5,7.615384615,6.32455532033676,-0.677122498
Nb6Sc6,330.47,1.51562917949746,4.062738038,0.629066278,27.29,4.269693874,3,7.5,4.21716332650875,-2.774732704
Nb6Sc6,330.47,1.51562917949746,4.063163993,0.629278055,27.29,4.269693874,3,6.95454545454545,4.21716332650875,-2.805203875
Nb6Sc6,330.47,1.43570738109008,4.101190181,0.526835861,27.29,4.269693874,3,7.5,3.55689330449006,-3.144002203
Nb6Sc6,330.47,1.43570738109008,4.101202422,0.526849906,27.29,4.269693874,3,6.95454545454545,3.55689330449006,-3.25582031
Nb6Ta6,330.085,1.56594705646755,4.940325268,0.516159478,12.23,4.807742043,3,7.5,5,-2.679903344
Nb6Ta6,330.085,1.56594705646755,4.940545045,0.516182393,12.23,4.807742043,3,6.95454545454545,5,-2.713959343
Nb6Ta6,330.085,1.53261886478711,5.16521962,0.520304585,12.23,4.807742043,3,7.5,5,-2.736375401
Nb6Ta6,330.085,1.53261886478711,5.165210943,0.520300454,12.23,4.807742043,3,6.95454545454545,5,-2.829773578
Nb6Tc6,301.77,1.6,5.081707922,0.547035877,0.0002825,4.804403637,1,7.5,5,-0.620399552
Nb6Tc6,301.77,1.9,3.918747995,0.747457926,0.0002825,4.804403637,1,7.5,7,0.158089161
Nb6Tc6,301.77,1.9,3.918720505,0.747547595,0.0002825,4.804403637,2,7.33,7,-2.125530854
Nb6Tc6,301.77,1.69432943370196,4.688228607,0.621588754,0.0002825,4.804403637,3,7.5,5.59344471040698,-2.236700922
Nb6Tc6,301.77,1.794220143693,4.301844749,0.687974578,0.0002825,4.804403637,3,7.5,6.25732474567597,-1.233764417
Nb6Tc6,301.77,1.74355957741627,4.494275499,0.655694163,0.0002825,4.804403637,5,7.615384615,5.91607978309962,-1.18907312
Nb6Ti6,312.56,1.57974465776989,4.191397446,0.633438003,10.33,4.620875935,3,7.5,4.64158883361278,-2.768691913
Nb6Ti6,312.56,1.57974465776989,4.191512117,0.633491903,10.33,4.620875935,3,6.95454545454545,4.64158883361278,-2.831701641
Nb6Ti6,312.56,1.55974573984532,3.847569461,0.555426495,10.33,4.620875935,3,7.5,4.30886938006377,-3.065540491
Nb6Ti6,312.56,1.55974573984532,3.847625361,0.555420117,10.33,4.620875935,3,6.95454545454545,4.30886938006377,-3.224155103
Nb6V6,316.52,1.60993814301394,4.489950895,0.642057097,22.05,4.717041276,3,7.5,5,-2.577521056
Nb6V6,316.52,1.60993814301394,4.489978321,0.642054664,22.05,4.717041276,3,6.95454545454545,5,-2.680528389
Nb6V6,316.52,1.61993801520698,3.972154629,0.599405808,22.05,4.717041276,3,7.5,5,-2.657302793
Nb6V6,316.52,1.61993801520698,3.972101981,0.599374512,22.05,4.717041276,3,6.95454545454545,5,-2.731684567
Nb6W6,323.28,1.6,4.922690256,0.605320617,4.896,4.887332301,1,7.5,5,-0.734842197
Nb6W6,323.28,1.82131049197,4.988096911,0.630768126,4.896,4.887332301,3,7.5,5.31329284591306,-2.802555663
Nb6W6,323.28,1.82131049197,4.988015025,0.630703226,4.896,4.887332301,3,6.95454545454545,5.31329284591306,-2.332890579
Nb6W6,323.28,2.07323244260001,5.046273337,0.654868955,4.896,4.887332301,3,7.5,5.64621617328617,-2.349967627
Nb6W6,323.28,2.07323244260001,5.046254169,0.654871358,4.896,4.887332301,3,6.95454545454545,5.64621617328617,-2.200804073
Nb6Y6,347.39,1.6,3.722805736,0.67184979,21.4,3.99303067,1,7.5,5,-1.060210755
Nb6Y6,347.39,1.46172810949082,4.332594225,0.625314152,21.4,3.99303067,3,7.5,4.21716332650875,-2.752994754
Nb6Y6,347.39,1.46172810949082,4.332535328,0.625287917,21.4,3.99303067,3,6.95454545454545,4.21716332650875,-2.854997034
Nb6Y6,347.39,1.33540566629725,5.004603871,0.565747178,21.4,3.99303067,3,7.5,3.55689330449006,-2.935250208
Nb6Y6,347.39,1.33540566629725,5.004546021,0.565717446,21.4,3.99303067,3,6.95454545454545,3.55689330449006,-3.019521279
Nb6Zn6,298.265,1.6,3.301675925,0.499555298,16.73,4.604086264,1,7.5,5,-0.960511781
Nb6Zn6,298.265,1.61649600824888,4.193363756,0.690755398,16.73,4.604086264,3,7.5,6.69432950082169,-1.740763791
Nb6Zn6,298.265,1.61649600824888,4.193362341,0.690756548,16.73,4.604086264,3,6.95454545454545,6.69432950082169,-1.901000474
Nb6Zn6,298.265,1.63316209042784,3.627423344,0.854171226,16.73,4.604086264,3,6.95454545454545,8.96280949311433,-0.749946556
Nb6Zr6,326.62,1.50440188445424,4.396201596,0.630626666,15.2,4.435144561,3,7.5,4.64158883361278,-2.653867764
Nb6Zr6,326.62,1.50440188445424,4.396123765,0.630576946,15.2,4.435144561,3,6.95454545454545,4.64158883361278,-2.772101363
Nb6Zr6,326.62,1.41451564371842,4.607797979,0.599145675,15.2,4.435144561,3,7.5,4.30886938006377,-2.875536459
Nb6Zr6,326.62,1.41451564371842,4.607799306,0.599159037,15.2,4.435144561,3,6.95454545454545,4.30886938006377,-3.000117657
Ni6Os6,312.92,2.2,2.5739095,0.357603455,19.414,5.429801815,2,7.33,8,-0.087886783
Ni6Os6,312.92,2.00214935597366,1.978199293,0.41708284,19.414,5.429801815,3,7.5,9.28317766722556,0.315182656
Ni6Os6,312.92,2.00214935597366,1.978162298,0.417084499,19.414,5.429801815,3,6.95454545454545,9.28317766722556,0.482948457
Ni6Os6,312.92,2.09874452545851,2.2919973,0.387695982,19.414,5.429801815,3,7.5,8.61773876012753,-0.235809227
Ni6Os6,312.92,2.09874452545851,2.292016966,0.387710197,19.414,5.429801815,3,6.95454545454545,8.61773876012753,-0.314245632
Ni6Pd6,370.735,2.09874452545851,1.036489221,0.482302148,23.037,5.227170105,3,7.5,10,1.050546087
Ni6Pt6,372.41,2.02612947202266,1.07746697,0.477761216,23.623,5.520653303,3,7.5,10,0.949104089
Ni6Pt6,372.41,2.02612947202266,1.077471262,0.477761369,23.623,5.520653303,3,6.95454545454545,10,0.634917914
Ni6Pt6,372.41,2.14931970544442,1.194262894,0.47374016,23.623,5.520653303,3,7.5,10,1.137232577
Ni6Pt6,372.41,2.14931970544442,1.194295249,0.473747715,23.623,5.520653303,3,6.95454545454545,10,1.128700447
Ni6Re6,314.25,1.9,2.791215035,0.326380328,21.611,5.397606703,1,7.5,7,-0.546689491
Ni6Re6,314.25,1.9,2.791215035,0.326380328,21.611,5.397606703,1,7.5,7,-0.546689491
Ni6Re6,314.25,1.9,2.791215035,0.326380328,21.611,5.397606703,1,7.5,7,-0.546689491
Ni6Re6,314.25,1.90666083235102,2.018509662,0.408543395,21.611,5.397606703,3,7.5,8.87904001742601,-1.068558663
Ni6Re6,314.25,1.90666083235102,2.018509662,0.408543395,21.611,5.397606703,3,7.5,8.87904001742601,-1.068558663
Ni6Re6,314.25,1.90666083235102,2.018509662,0.408543395,21.611,5.397606703,3,7.5,8.87904001742601,-1.068558663
Ni6Re6,314.25,1.90666083235102,2.018485789,0.408546053,21.611,5.397606703,3,6.95454545454545,8.87904001742601,-0.059729124
Ni6Re6,314.25,1.90666083235102,2.018485789,0.408546053,21.611,5.397606703,3,6.95454545454545,8.87904001742601,-0.059729124
Ni6Re6,314.25,1.90666083235102,2.018485789,0.408546053,21.611,5.397606703,3,6.95454545454545,8.87904001742601,-0.059729124
Ni6Re6,314.25,1.90332750241963,2.425096826,0.36873461,21.611,5.397606703,3,7.5,7.88373516310524,-1.068451858
Ni6Re6,314.25,1.90332750241963,2.425096826,0.36873461,21.611,5.397606703,3,7.5,7.88373516310524,-1.068451858
Ni6Re6,314.25,1.90332750241963,2.425096826,0.36873461,21.611,5.397606703,3,7.5,7.88373516310524,-1.068451858
Ni6Re6,314.25,1.90332750241963,2.425086747,0.368733975,21.611,5.397606703,3,6.95454545454545,7.88373516310524,-0.895436029
Ni6Re6,314.25,1.90332750241963,2.425086747,0.368733975,21.611,5.397606703,3,6.95454545454545,7.88373516310524,-0.895436029
Ni6Re6,314.25,1.90332750241963,2.425086747,0.368733975,21.611,5.397606703,3,6.95454545454545,7.88373516310524,-0.895436029
Ni6Rh6,366.37,2.02612947202266,1.36346866,0.472878309,21.664,5.258583049,3,7.5,9.6548938460563,0.481918914
Ni6Rh6,366.37,2.02612947202266,1.36346866,0.472878309,21.664,5.258583049,3,7.5,9.6548938460563,0.481918914
Ni6Rh6,366.37,2.02612947202266,1.36346866,0.472878309,21.664,5.258583049,3,7.5,9.6548938460563,0.481918914
Ni6Rh6,366.37,2.02612947202266,1.363479974,0.472878715,21.664,5.258583049,3,6.95454545454545,9.6548938460563,0.484000585
Ni6Rh6,366.37,2.02612947202266,1.363479974,0.472878715,21.664,5.258583049,3,6.95454545454545,9.6548938460563,0.484000585
Ni6Rh6,366.37,2.02612947202266,1.363479974,0.472878715,21.664,5.258583049,3,6.95454545454545,9.6548938460563,0.484000585
Ni6Rh6,366.37,2.14931970544442,1.482752723,0.464306124,21.664,5.258583049,3,7.5,9.32169751786158,0.401485737
Ni6Rh6,366.37,2.14931970544442,1.482752723,0.464306124,21.664,5.258583049,3,7.5,9.32169751786158,0.401485737
Ni6Rh6,366.37,2.14931970544442,1.482752723,0.464306124,21.664,5.258583049,3,7.5,9.32169751786158,0.401485737
Ni6Rh6,366.37,2.14931970544442,1.482746123,0.464301706,21.664,5.258583049,3,6.95454545454545,9.32169751786158,0.363732119
Ni6Rh6,366.37,2.14931970544442,1.482746123,0.464301706,21.664,5.258583049,3,6.95454545454545,9.32169751786158,0.363732119
Ni6Rh6,366.37,2.14931970544442,1.482746123,0.464301706,21.664,5.258583049,3,6.95454545454545,9.32169751786158,0.363732119
Ni6Ru6,311.495,2.00214935597366,1.610421227,0.420352785,32.48,5.250050148,3,7.5,9.28317766722556,0.236160934
Ni6Ru6,311.495,2.00214935597366,1.610421227,0.420352785,32.48,5.250050148,3,7.5,9.28317766722556,0.236160934
Ni6Ru6,311.495,2.00214935597366,1.610421227,0.420352785,32.48,5.250050148,3,7.5,9.28317766722556,0.236160934
Ni6Ru6,311.495,2.00214935597366,1.610426391,0.420352766,32.48,5.250050148,3,6.95454545454545,9.28317766722556,0.379307235
Ni6Ru6,311.495,2.00214935597366,1.610426391,0.420352766,32.48,5.250050148,3,6.95454545454545,9.28317766722556,0.379307235
Ni6Ru6,311.495,2.00214935597366,1.610426391,0.420352766,32.48,5.250050148,3,6.95454545454545,9.28317766722556,0.379307235
Ni6Ru6,311.495,2.09874452545851,1.798641662,0.393588325,32.48,5.250050148,3,7.5,8.61773876012753,-0.21068414
Ni6Ru6,311.495,2.09874452545851,1.798641662,0.393588325,32.48,5.250050148,3,7.5,8.61773876012753,-0.21068414
Ni6Ru6,311.495,2.09874452545851,1.798641662,0.393588325,32.48,5.250050148,3,7.5,8.61773876012753,-0.21068414
Ni6Ru6,311.495,2.09874452545851,1.798653578,0.393581349,32.48,5.250050148,3,6.95454545454545,8.61773876012753,-0.236594955
Ni6Ru6,311.495,2.09874452545851,1.798653578,0.393581349,32.48,5.250050148,3,6.95454545454545,8.61773876012753,-0.236594955
Ni6Ru6,311.495,2.09874452545851,1.798653578,0.393581349,32.48,5.250050148,3,6.95454545454545,8.61773876012753,-0.236594955
Ni6Ta6,341.265,1.76218972456761,2.266713999,0.376695496,21.4,4.904225835,3,7.5,7.937005259841,-0.834114767
Ni6Ta6,341.265,1.76218972456761,2.266902506,0.376689136,21.4,4.904225835,3,6.95454545454545,7.937005259841,-1.061125873
Ni6Ta6,341.265,1.62581812846684,2.706012005,0.300960211,21.4,4.904225835,3,7.5,6.29960524947437,-2.1443029
Ni6Ta6,341.265,1.62581812846684,2.705981171,0.300959719,21.4,4.904225835,3,6.95454545454545,6.29960524947437,-2.003047926
Ni6W6,334.46,2.0495550095012,2.021107496,0.407519776,8.276,5.238222361,3,7.5,8.43432665301749,-0.578669126
Ni6W6,334.46,2.19930666857145,2.497992374,0.358033108,8.276,5.238222361,3,7.5,7.11378660898013,-1.578433329
Ni6W6,334.46,2.19930666857145,2.498009764,0.358035646,8.276,5.238222361,3,6.95454545454545,7.11378660898013,-1.353444709
Ni6Y6,358.57,1.22,2.257756748,0.187633319,8.711,3.607569017,2,7.33,3,-1.993290196
Ni6Y6,358.57,1.41661230395007,1.795899698,0.328410373,8.711,3.607569017,3,6.95454545454545,4.48140474655716,-2.217705063
Ni6Y6,358.57,1.5264992630198,1.589299055,0.374701537,8.711,3.607569017,5,7.615384615,5.47722557505166,-2.115287537
Ni6Zn6,309.445,1.81907341233267,2.11195495,0.469047541,5.126,4.954544751,3,7.5,10.6265856918261,0.467551984
Ni6Zn6,309.445,1.81907341233267,2.111964944,0.469050036,5.126,4.954544751,3,6.95454545454545,10.6265856918261,0.530487289
Ni6Zn6,309.445,1.73247543426997,2.064235972,0.483594038,5.126,4.954544751,3,7.5,11.2924323465723,0.818931768
Ni6Zn6,309.445,1.73247543426997,2.06421223,0.483605248,5.126,4.954544751,3,6.95454545454545,11.2924323465723,0.63958521
Ni6Zr6,337.8,1.33,2.051099159,0.225574505,11.437,4.044308263,2,7.33,4,-2.648103713
Ni6Zr6,337.8,1.50053299577309,1.82113221,0.328664216,11.437,4.044308263,3,7.5,5.42883523318981,-2.639242598
Ni6Zr6,337.8,1.59383186064277,1.694060519,0.368405005,11.437,4.044308263,5,7.615384615,6.32455532033676,-1.950415395
Os12,273.44,2.2,5.367090677,0.724385006,3.814,5.504376059,1,7.5,8,0.889385986
Os12,273.44,2.2,5.36797483,0.723922966,3.814,5.504376059,3,7.5,8,-0.129969325
Os12,273.44,2.2,5.367893005,0.723959437,3.814,5.504376059,3,6.95454545454545,8,0.286972479
Os6Pd6,331.255,2.2,3.583305944,0.701078736,13.63,5.44687027,2,7.33,8,-0.179407511
Os6Pd6,331.255,2.2,3.333696044,0.775835628,13.63,5.44687027,3,7.5,8.61773876012753,-0.179967657
Os6Pd6,331.255,2.2,3.333687746,0.775836999,13.63,5.44687027,3,6.95454545454545,8.61773876012753,-0.211758309
Os6Pt6,332.93,2.2,3.579392461,0.700176982,15.06,5.576177313,1,7.5,8,0.529135428
Os6Pt6,332.93,2.2,3.579323496,0.70009566,15.06,5.576177313,2,7.33,8,0.22335825
Os6Pt6,332.93,2.22634981009304,3.590771074,0.765300544,15.06,5.576177313,3,7.5,8.61773876012753,0.170769938
Os6Pt6,332.93,2.22634981009304,3.590772731,0.765300188,15.06,5.576177313,3,6.95454545454545,8.61773876012753,0.140297541
Os6Pt6,332.93,2.25301521677332,3.552562045,0.82950599,15.06,5.576177313,3,6.95454545454545,9.28317766722556,1.065293569
Os6Re6,274.77,2.09507538418998,5.390710864,0.712627049,18.26,5.429887173,3,7.5,7.65172473108956,-0.641149048
Os6Re6,274.77,2.09507538418998,5.39073869,0.712634582,18.26,5.429887173,3,6.95454545454545,7.65172473108956,-0.00939024
Os6Re6,274.77,1.99515493883582,5.59604837,0.681926917,18.26,5.429887173,3,7.5,7.31861142004594,-0.959206043
Os6Re6,274.77,1.99515493883582,5.596038423,0.681927369,18.26,5.429887173,3,6.95454545454545,7.31861142004594,-0.498574186
Os6Rh6,326.89,2.2,4.921196911,0.700511441,16.72,5.399031477,2,7.33,8,-0.016314449
Os6Rh6,326.89,2.22634981009304,4.62492041,0.738200481,16.72,5.399031477,3,7.5,8.32033529220762,-0.222994298
Os6Rh6,326.89,2.22634981009304,4.624905554,0.738204957,16.72,5.399031477,3,6.95454545454545,8.32033529220762,-0.098295954
Os6Rh6,326.89,2.25301521677332,4.305727558,0.775744306,16.72,5.399031477,3,7.5,8.65349742184445,0.567441029
Os6Rh6,326.89,2.25301521677332,4.305702856,0.775746763,16.72,5.399031477,3,6.95454545454545,8.65349742184445,0.645319601
Os6Ru6,272.015,2.2,4.833493384,0.723262109,7.678,5.378751567,3,7.5,8,-0.412319269
Os6Ru6,272.015,2.2,4.833561212,0.723248545,7.678,5.378751567,3,6.95454545454545,8,0.054769577
Os6Ru6,272.015,2.2,4.640014664,0.729886151,7.678,5.378751567,3,7.5,8,-0.129016518
Os6Ru6,272.015,2.2,4.639953629,0.729919067,7.678,5.378751567,3,6.95454545454545,8,0.222749123
Os6Sc6,302.17,2.2,3.207184615,0.835715949,19.18,4.561465501,2,7.33,8,-1.253203957
Os6Sc6,302.17,1.36,6.078092602,0.350196024,19.18,4.561465501,2,7.33,3,-1.412802397
Os6Sc6,302.17,1.87410861333342,4.10243558,0.722778845,19.18,4.561465501,3,7.5,5.76899828122963,-1.259854419
Os6Sc6,302.17,1.59649231571388,5.037022038,0.569533607,19.18,4.561465501,3,7.5,4.16016764610381,-1.731124023
Os6Ta6,301.785,1.9363277681966,5.62219998,0.636922011,4.369,4.903950672,3,7.5,6.83990378670679,-0.467796887
Os6Ta6,301.785,1.70425692085874,6.159950814,0.532551108,4.369,4.903950672,3,6.95454545454545,5.84803547642573,-2.22897493
Os6Ta6,301.785,1.8165902124585,5.898619331,0.585181563,4.369,4.903950672,5,7.615384615,6.32455532033676,-0.0073151
Os6Tc6,273.47,2.09507538418998,4.818991589,0.707474638,14.73,5.285879202,3,7.5,7.65172473108956,-0.773482362
Os6Tc6,273.47,2.09507538418998,4.818986389,0.70744071,14.73,5.285879202,3,6.95454545454545,7.65172473108956,-0.15351207
Os6Tc6,273.47,1.99515493883582,4.799275345,0.682460785,14.73,5.285879202,3,7.5,7.31861142004594,-0.913344521
Os6Tc6,273.47,1.99515493883582,4.799271832,0.682504594,14.73,5.285879202,3,6.95454545454545,7.31861142004594,-0.485609731
Os6Ti6,284.26,1.54,4.8829367,0.409757053,7.852,4.903621908,2,7.33,4,-1.922754751
Os6Ti6,284.26,1.95338880383372,4.245238742,0.716257204,7.852,4.903621908,3,7.5,6.3496042078728,-0.875880432
Os6Ti6,284.26,1.73442173588315,4.585450668,0.573740521,7.852,4.903621908,3,7.5,5.03968419957949,-2.068328308
Os6Ti6,284.26,1.84065205837497,4.420235319,0.647403864,7.852,4.903621908,5,7.615384615,5.65685424949238,-0.89480731
Os6V6,288.22,1.99072370839209,4.529070162,0.72355869,13.16,5.072740372,3,6.95454545454545,6.83990378670679,-0.766491349
Os6V6,288.22,1.80135494688834,4.458113037,0.610409276,13.16,5.072740372,3,7.5,5.84803547642573,-1.907944003
Os6W6,294.98,2.25209023864749,5.25477229,0.710629609,8.133,5.233116569,3,7.5,7.26848237132856,-1.021166228
Os6W6,294.98,2.25209023864749,5.254763767,0.710638958,8.133,5.233116569,3,6.95454545454545,7.26848237132856,-0.517528684
Os6W6,294.98,2.30541383773241,5.737755048,0.657806578,8.133,5.233116569,3,7.5,6.60385449778925,-1.417366698
Os6W6,294.98,2.30541383773241,5.737710251,0.65780416,8.133,5.233116569,3,6.95454545454545,6.60385449778925,-1.225508347
Os6Y6,319.09,2.2,2.992060494,0.816956521,10.48,4.223240796,2,7.33,8,-1.235254784
Os6Y6,319.09,1.22,7.554931252,0.407128862,10.48,4.223240796,2,7.33,3,-1.001222053
Os6Y6,319.09,1.48495780733927,5.854800484,0.602048826,10.48,4.223240796,3,6.95454545454545,4.16016764610381,-1.660538645
Os6Zn6,269.965,1.99883265211535,4.147907493,0.806859126,9.338,4.952550123,3,7.5,9.15771394042665,0.290630233
Os6Zn6,269.965,1.99883265211535,4.147901579,0.806859394,9.338,4.952550123,3,6.95454545454545,9.15771394042665,0.04790605
Os6Zn6,269.965,1.81605998689204,3.60709424,0.902587769,9.338,4.952550123,3,7.5,10.4829655768356,0.611526872
Os6Zn6,269.965,1.81605998689204,3.607065601,0.902590277,9.338,4.952550123,3,6.95454545454545,10.4829655768356,0.9193181
Os6Zr6,298.32,2.2,3.694301857,0.81935681,5.224,4.636297773,1,7.5,8,0.468323427
Os6Zr6,298.32,1.33,6.172765896,0.446364861,5.224,4.636297773,1,7.5,4,0.329454891
Os6Zr6,298.32,1.33,6.172522318,0.446335539,5.224,4.636297773,2,7.33,4,-1.848555158
