Metal,D-Band Center,D-Band Width,D-Band Filling,Adsorption Site
Mn2Ir2,-2.454314294,2.39103766,0.961552814,hollow|A_A_A|FCC
Mn2Ir2,-2.434496211,2.972530658,0.9419381,hollow|A_A_A|HCP
Mn2Ir2,-2.454338604,2.391033965,0.961562068,hollow|A_A_B|FCC
Mn2Ir2,-2.434521142,2.972526321,0.94193564,hollow|A_A_B|HCP
Mn2Ir2,-2.434496211,2.972530658,0.9419381,hollow|A_B_B|FCC
Mn2Ir2,-2.454314294,2.39103766,0.961552814,hollow|A_B_B|HCP
Mn2Ir2,-2.472976778,1.670069874,0.979957165,top|A
Mn2Ir2,-2.413248922,3.487984572,0.920969373,top|B
Mn2La2,-2.397594116,3.873148735,0.894698315,4fold|A_A_B_B
Mn2La2,-2.631254773,1.623807575,0.990470106,bridge|A_A|A
Mn2La2,-2.631254773,1.623807575,0.990470106,bridge|A_A|B
Mn2La2,-2.397892201,3.871452609,0.894704278,bridge|A_B|A
Mn2La2,-2.397943879,3.871472006,0.894715643,bridge|A_B|B
Mn2La2,-1.587013944,7.552730567,0.56247215,bridge|B_B|A
Mn2La2,-2.396996567,3.871742002,0.894699797,bridge|B_B|B
Mn2La2,-2.499749617,3.100136559,0.936564319,hollow|A_A_A|FCC
Mn2La2,-2.248972373,4.772683768,0.833974247,hollow|A_A_A|HCP
Mn2La2,-2.499720184,3.100134211,0.936557423,hollow|A_A_B|FCC
Mn2La2,-2.249717637,4.77253291,0.833979243,hollow|A_A_B|HCP
Mn2La2,-2.248972373,4.772683768,0.833974247,hollow|A_B_B|FCC
Mn2La2,-2.499749617,3.100136559,0.936564319,hollow|A_B_B|HCP
Mn2La2,-2.631818918,1.623615646,0.990464328,top|A
Mn2La2,-1.587129007,7.552718481,0.562509808,top|B
Mn2Mo2,-1.937396265,4.14500481,0.838026313,4fold|A_A_B_B
Mn2Mo2,-2.194936017,2.744997896,0.949338338,bridge|A_A|A
Mn2Mo2,-2.194936017,2.744997896,0.949338338,bridge|A_A|B
Mn2Mo2,-1.937434811,4.144939171,0.838033864,bridge|A_B|A
Mn2Mo2,-1.937385518,4.144930479,0.838022732,bridge|A_B|B
Mn2Mo2,-1.569663146,5.542529582,0.679117302,bridge|B_B|A
Mn2Mo2,-1.937376801,4.145168931,0.838024042,bridge|B_B|B
Mn2Mo2,-2.032789032,3.691221396,0.879245434,hollow|A_A_A|FCC
Mn2Mo2,-1.830068862,4.599717732,0.791668179,hollow|A_A_A|HCP
Mn2Mo2,-2.032821544,3.691225663,0.87925307,hollow|A_A_B|FCC
Mn2Mo2,-1.830155447,4.59985931,0.791677748,hollow|A_A_B|HCP
Mn2Mo2,-1.830068862,4.599717732,0.791668179,hollow|A_B_B|FCC
Mn2Mo2,-2.032789032,3.691221396,0.879245434,hollow|A_B_B|HCP
Mn2Mo2,-2.194995355,2.74498993,0.949344353,top|A
Mn2Mo2,-1.56963931,5.542811319,0.679094083,top|B
Mn2Nb2,-1.46308359,4.467565836,0.729154118,4fold|A_A_B_B
Mn2Nb2,-1.699095021,2.905486404,0.860859668,bridge|A_A|A
Mn2Nb2,-1.699095021,2.905486404,0.860859668,bridge|A_A|B
Mn2Nb2,-1.463106289,4.467697494,0.729168544,bridge|A_B|A
Mn2Nb2,-1.462786785,4.467582592,0.729090518,bridge|A_B|B
Mn2Nb2,-1.110162356,6.080127118,0.532243001,bridge|B_B|A
Mn2Nb2,-1.463286164,4.467659327,0.729182619,bridge|B_B|B
Mn2Nb2,-1.551406983,3.956896183,0.778474861,hollow|A_A_A|FCC
Mn2Nb2,-1.362162224,4.985053949,0.672823725,hollow|A_A_A|HCP
Mn2Nb2,-1.551622251,3.956950872,0.778528956,hollow|A_A_B|FCC
Mn2Nb2,-1.362012136,4.985051504,0.672807754,hollow|A_A_B|HCP
Mn2Nb2,-1.362162224,4.985053949,0.672823725,hollow|A_B_B|FCC
Mn2Nb2,-1.551406983,3.956896183,0.778474861,hollow|A_B_B|HCP
Mn2Nb2,-1.698956786,2.905508442,0.860853209,top|A
Mn2Nb2,-1.10976821,6.079707976,0.532164358,top|B
Mn2Ni2,-2.101033673,1.51394971,0.989494256,4fold|A_A_B_B
Mn2Ni2,-2.4115965,1.21600527,0.991082591,bridge|A_A|A
Mn2Ni2,-2.4115965,1.21600527,0.991082591,bridge|A_A|B
Mn2Ni2,-2.101083794,1.513930205,0.989494831,bridge|A_B|A
Mn2Ni2,-2.100956928,1.513925088,0.989495333,bridge|A_B|B
Mn2Ni2,-1.78831564,1.707580616,0.987895152,bridge|B_B|A
Mn2Ni2,-2.101090832,1.513916466,0.989494402,bridge|B_B|B
Mn2Ni2,-2.20473657,1.42893308,0.990025646,hollow|A_A_A|FCC
Mn2Ni2,-1.997016752,1.587796768,0.988962619,hollow|A_A_A|HCP
Mn2Ni2,-2.204817011,1.428932742,0.990024829,hollow|A_A_B|FCC
Mn2Ni2,-1.997011382,1.587786377,0.988962332,hollow|A_A_B|HCP
Mn2Ni2,-1.997016752,1.587796768,0.988962619,hollow|A_B_B|FCC
Mn2Ni2,-2.20473657,1.42893308,0.990025646,hollow|A_B_B|HCP
Mn2Ni2,-2.411595416,1.216038904,0.991083647,top|A
Mn2Ni2,-1.788190556,1.707551131,0.987896122,top|B
Mn2Pd2,-2.785819908,1.787812539,0.994494449,4fold|A_A_B_B
Mn2Pd2,-2.899950889,1.162947826,0.996475828,bridge|A_A|A
Mn2Pd2,-2.899950889,1.162947826,0.996475828,bridge|A_A|B
Mn2Pd2,-2.785804497,1.787809994,0.994494842,bridge|A_B|A
Mn2Pd2,-2.785798385,1.78780941,0.994494458,bridge|A_B|B
Mn2Pd2,-2.669780233,2.245695744,0.992481604,bridge|B_B|A
Mn2Pd2,-2.785803935,1.787794719,0.994494746,bridge|B_B|B
Mn2Pd2,-2.824046412,1.606624394,0.995159123,hollow|A_A_A|FCC
Mn2Pd2,-2.74734577,1.952394206,0.993827158,hollow|A_A_A|HCP
Mn2Pd2,-2.824053151,1.606625058,0.995159437,hollow|A_A_B|FCC
Mn2Pd2,-2.747344355,1.952392713,0.993827223,hollow|A_A_B|HCP
Mn2Pd2,-2.74734577,1.952394206,0.993827158,hollow|A_B_B|FCC
Mn2Pd2,-2.824046412,1.606624394,0.995159123,hollow|A_B_B|HCP
Mn2Pd2,-2.899926126,1.162938003,0.996475911,top|A
Mn2Pd2,-2.669799117,2.245794974,0.992481069,top|B
Mn2Pt2,-2.71987574,2.252372252,0.992080648,4fold|A_A_B_B
Mn2Pt2,-2.741466732,1.431683178,0.994520564,bridge|A_A|A
Mn2Pt2,-2.741466732,1.431683178,0.994520564,bridge|A_A|B
Mn2Pt2,-2.719897298,2.252301384,0.992080798,bridge|A_B|A
Mn2Pt2,-2.719889044,2.252306354,0.992078518,bridge|A_B|B
Mn2Pt2,-2.697751647,2.858809553,0.989577796,bridge|B_B|A
Mn2Pt2,-2.71990142,2.252310164,0.992082362,bridge|B_B|B
Mn2Pt2,-2.727113332,2.014055812,0.992900012,hollow|A_A_A|FCC
Mn2Pt2,-2.71259244,2.469294699,0.991254043,hollow|A_A_A|HCP
Mn2Pt2,-2.727120721,2.014051972,0.992901553,hollow|A_A_B|FCC
Mn2Pt2,-2.712591546,2.469298065,0.99125281,hollow|A_A_B|HCP
Mn2Pt2,-2.71259244,2.469294699,0.991254043,hollow|A_B_B|FCC
Mn2Pt2,-2.727113332,2.014055812,0.992900012,hollow|A_B_B|HCP
Mn2Pt2,-2.741452579,1.431700056,0.994519162,top|A
Mn2Pt2,-2.697771245,2.858895382,0.989575347,top|B
Mn2Rh2,-2.148060624,2.801261116,0.945078591,4fold|A_A_B_B
Mn2Rh2,-2.468621192,2.514531314,0.976331581,bridge|A_A|A
Mn2Rh2,-2.468621192,2.514531314,0.976331581,bridge|A_A|B
Mn2Rh2,-2.147949222,2.801388394,0.945067114,bridge|A_B|A
Mn2Rh2,-2.148062473,2.80131464,0.945090353,bridge|A_B|B
Mn2Rh2,-1.816782984,3.034252697,0.912779391,bridge|B_B|A
Mn2Rh2,-2.14799268,2.801377565,0.945071341,bridge|B_B|B
Mn2Rh2,-2.256096809,2.712279058,0.955615161,hollow|A_A_A|FCC
Mn2Rh2,-2.038885609,2.884615317,0.934435768,hollow|A_A_A|HCP
Mn2Rh2,-2.256018247,2.712324432,0.955599723,hollow|A_A_B|FCC
Mn2Rh2,-2.038858311,2.884698285,0.934433478,hollow|A_A_B|HCP
Mn2Rh2,-2.038885609,2.884615317,0.934435768,hollow|A_B_B|FCC
Mn2Rh2,-2.256096809,2.712279058,0.955615161,hollow|A_B_B|HCP
Mn2Rh2,-2.468560463,2.514530108,0.976325133,top|A
Mn2Rh2,-1.816865203,3.034282132,0.912801417,top|B
Mn2Ru2,-1.999946045,3.385057489,0.858873014,4fold|A_A_B_B
Mn2Ru2,-2.409726859,2.765557311,0.948290137,bridge|A_A|A
Mn2Ru2,-2.409726859,2.765557311,0.948290137,bridge|A_A|B
Mn2Ru2,-1.999850771,3.385400965,0.85883497,bridge|A_B|A
Mn2Ru2,-1.999986974,3.385375945,0.858883345,bridge|A_B|B
Mn2Ru2,-1.560979231,3.894779631,0.763090453,bridge|B_B|A
Mn2Ru2,-1.999942654,3.385495553,0.858851622,bridge|B_B|B
Mn2Ru2,-2.13967637,3.1934721,0.889366576,hollow|A_A_A|FCC
Mn2Ru2,-1.857074761,3.565086158,0.827692836,hollow|A_A_A|HCP
Mn2Ru2,-2.139583826,3.193496476,0.889335421,hollow|A_A_B|FCC
Mn2Ru2,-1.857017837,3.565023403,0.827681369,hollow|A_A_B|HCP
Mn2Ru2,-1.857074761,3.565086158,0.827692836,hollow|A_B_B|FCC
Mn2Ru2,-2.13967637,3.1934721,0.889366576,hollow|A_B_B|HCP
Mn2Ru2,-2.40966727,2.765725826,0.948272358,top|A
Mn2Ru2,-1.561132713,3.894648013,0.763139155,top|B
Mn2Ta2,-0.934342992,5.470121457,0.626922461,4fold|A_A_B_B
Mn2Ta2,-1.252163243,3.462072371,0.7883765,bridge|A_A|A
Mn2Ta2,-1.252163243,3.462072371,0.7883765,bridge|A_A|B
Mn2Ta2,-0.934430819,5.47027547,0.626941142,bridge|A_B|A
Mn2Ta2,-0.93428703,5.470307764,0.626918612,bridge|A_B|B
Mn2Ta2,-0.560217231,7.126288946,0.436830692,bridge|B_B|A
Mn2Ta2,-0.934548747,5.470113815,0.626959032,bridge|B_B|B
Mn2Ta2,-1.045827075,4.86329231,0.683577027,hollow|A_A_A|FCC
Mn2Ta2,-0.816732647,6.043224769,0.567117285,hollow|A_A_A|HCP
Mn2Ta2,-1.045925855,4.863280301,0.683592789,hollow|A_A_B|FCC
Mn2Ta2,-0.816637748,6.043350339,0.567100229,hollow|A_A_B|HCP
Mn2Ta2,-0.816732647,6.043224769,0.567117285,hollow|A_B_B|FCC
Mn2Ta2,-1.045827075,4.86329231,0.683577027,hollow|A_B_B|HCP
Mn2Ta2,-1.25202281,3.462083737,0.788359877,top|A
Mn2Ta2,-0.560092119,7.126410806,0.436809802,top|B
Mn2W2,-1.525942611,4.911034242,0.687745287,4fold|A_A_B_B
Mn2W2,-1.444065343,3.421506359,0.754341444,bridge|A_A|A
Mn2W2,-1.444065343,3.421506359,0.754341444,bridge|A_A|B
Mn2W2,-1.525941386,4.911157562,0.687738315,bridge|A_B|A
Mn2W2,-1.525851028,4.91114383,0.687721293,bridge|A_B|B
Mn2W2,-1.62763948,6.285211248,0.605101938,bridge|B_B|A
Mn2W2,-1.526097114,4.911186058,0.687769583,bridge|B_B|B
Mn2W2,-1.496739657,4.438005941,0.711477184,hollow|A_A_A|FCC
Mn2W2,-1.55733158,5.372977034,0.662240526,hollow|A_A_A|HCP
Mn2W2,-1.496795994,4.438007747,0.711488316,hollow|A_A_B|FCC
Mn2W2,-1.557203989,5.37294332,0.662214821,hollow|A_A_B|HCP
Mn2W2,-1.55733158,5.372977034,0.662240526,hollow|A_B_B|FCC
Mn2W2,-1.496739657,4.438005941,0.711477184,hollow|A_B_B|HCP
Mn2W2,-1.44389549,3.421646025,0.754302918,top|A
Mn2W2,-1.627494397,6.285201498,0.605076065,top|B
Mn2Y2,-2.360749788,4.37954462,0.879272747,4fold|A_A_B_B
Mn2Y2,-2.55359112,1.436097544,0.987016097,bridge|A_A|A
Mn2Y2,-2.55359112,1.436097544,0.987016097,bridge|A_A|B
Mn2Y2,-2.360594002,4.378196512,0.879286881,bridge|A_B|A
Mn2Y2,-2.360483394,4.37821233,0.879258171,bridge|A_B|B
Mn2Y2,-1.715266562,8.715400967,0.518572503,bridge|B_B|A
Mn2Y2,-2.360730729,4.378208093,0.879289027,bridge|B_B|B
Mn2Y2,-2.444618419,3.426687291,0.926141253,hollow|A_A_A|FCC
Mn2Y2,-2.240026257,5.463849676,0.811821938,hollow|A_A_A|HCP
Mn2Y2,-2.444685824,3.426635502,0.926159876,hollow|A_A_B|FCC
Mn2Y2,-2.239916251,5.463843803,0.811820368,hollow|A_A_B|HCP
Mn2Y2,-2.240026257,5.463849676,0.811821938,hollow|A_B_B|FCC
Mn2Y2,-2.444618419,3.426687291,0.926141253,hollow|A_B_B|HCP
Mn2Y2,-2.553497811,1.436073482,0.987015332,top|A
Mn2Y2,-1.715081882,8.715087067,0.518530202,top|B
Mn2Zn2,-4.785291383,2.868276057,0.98411738,4fold|A_A_B_B
Mn2Zn2,-2.376977388,1.860525106,0.969240916,bridge|A_A|A
Mn2Zn2,-2.376977388,1.860525106,0.969240916,bridge|A_A|B
Mn2Zn2,-4.785415623,2.868300773,0.984119936,bridge|A_B|A
Mn2Zn2,-4.785424444,2.868297904,0.984120026,bridge|A_B|B
Mn2Zn2,-7.17805355,1.214021513,0.998898261,bridge|B_B|A
Mn2Zn2,-4.785368662,2.868268431,0.98411813,bridge|B_B|B
Mn2Zn2,-3.984254523,2.81594767,0.979169269,hollow|A_A_A|FCC
Mn2Zn2,-5.584499483,2.691664315,0.989054154,hollow|A_A_A|HCP
Mn2Zn2,-3.98424469,2.815946672,0.979169196,hollow|A_A_B|FCC
Mn2Zn2,-5.584542748,2.691620284,0.989055411,hollow|A_A_B|HCP
Mn2Zn2,-5.584499483,2.691664315,0.989054154,hollow|A_B_B|FCC
Mn2Zn2,-3.984254523,2.81594767,0.979169269,hollow|A_B_B|HCP
Mn2Zn2,-2.377022102,1.860600019,0.969242553,top|A
Mn2Zn2,-7.178055915,1.214044697,0.998898211,top|B
Mn2Zr2,-1.710526272,4.634969662,0.798406311,4fold|A_A_B_B
Mn2Zr2,-1.94029116,2.334939164,0.936437397,bridge|A_A|A
Mn2Zr2,-1.94029116,2.334939164,0.936437397,bridge|A_A|B
Mn2Zr2,-1.711427879,4.63447532,0.798642544,bridge|A_B|A
Mn2Zr2,-1.709663614,4.63398093,0.798210445,bridge|A_B|B
Mn2Zr2,-1.222293181,7.428493697,0.505165914,bridge|B_B|A
Mn2Zr2,-1.711294464,4.634494429,0.798612467,bridge|B_B|B
Mn2Zr2,-1.802966837,3.873906571,0.854128547,hollow|A_A_A|FCC
Mn2Zr2,-1.592034975,5.449171569,0.727288986,hollow|A_A_A|HCP
Mn2Zr2,-1.804041634,3.873953905,0.85440263,hollow|A_A_B|FCC
Mn2Zr2,-1.592136228,5.449202548,0.727305881,hollow|A_A_B|HCP
Mn2Zr2,-1.592034975,5.449171569,0.727288986,hollow|A_B_B|FCC
Mn2Zr2,-1.802966837,3.873906571,0.854128547,hollow|A_B_B|HCP
Mn2Zr2,-1.940377092,2.334934554,0.936455144,top|A
Mn2Zr2,-1.220025841,7.426134974,0.504733661,top|B
Mo2Hf2,-0.887400334,5.403549735,0.634023365,4fold|A_A_B_B
Mo2Hf2,-0.809453578,3.770970219,0.69591554,bridge|A_A|A
Mo2Hf2,-0.809453578,3.770970219,0.69591554,bridge|A_A|B
Mo2Hf2,-0.887039229,5.402311572,0.633994811,bridge|A_B|A
Mo2Hf2,-0.887221744,5.402381004,0.634024354,bridge|A_B|B
Mo2Hf2,-0.998227787,7.106126559,0.545872305,bridge|B_B|A
Mo2Hf2,-0.887110665,5.4023387,0.634003239,bridge|B_B|B
Mo2Hf2,-0.858606231,4.863863416,0.656934262,hollow|A_A_A|FCC
Mo2Hf2,-0.919657995,5.950986163,0.608274768,hollow|A_A_A|HCP
Mo2Hf2,-0.858501632,4.863845014,0.65691654,hollow|A_A_B|FCC
Mo2Hf2,-0.919600571,5.950967565,0.608267772,hollow|A_A_B|HCP
Mo2Hf2,-0.919657995,5.950986163,0.608274768,hollow|A_B_B|FCC
Mo2Hf2,-0.858606231,4.863863416,0.656934262,hollow|A_B_B|HCP
Mo2Hf2,-0.809374095,3.771096651,0.695899112,top|A
Mo2Hf2,-0.998506593,7.10663232,0.545897582,top|B
Mo2Ir2,-1.829451798,3.491188373,0.755532617,4fold|A_A_B_B
Mo2Ir2,-1.165805906,3.505028917,0.627031451,bridge|A_A|A
Mo2Ir2,-1.165805906,3.505028917,0.627031451,bridge|A_A|B
Mo2Ir2,-1.82984736,3.491177126,0.755619753,bridge|A_B|A
Mo2Ir2,-1.829575446,3.491168111,0.755550424,bridge|A_B|B
Mo2Ir2,-2.394669722,3.378203395,0.864972703,bridge|B_B|A
Mo2Ir2,-1.829259092,3.491312962,0.755501712,bridge|B_B|B
Mo2Ir2,-1.620255958,3.509151291,0.715023206,hollow|A_A_A|FCC
Mo2Ir2,-2.027425476,3.462541761,0.793869142,hollow|A_A_A|HCP
Mo2Ir2,-1.620426805,3.509168136,0.715067522,hollow|A_A_B|FCC
Mo2Ir2,-2.027842451,3.462438921,0.793952963,hollow|A_A_B|HCP
Mo2Ir2,-2.027425476,3.462541761,0.793869142,hollow|A_B_B|FCC
Mo2Ir2,-1.620255958,3.509151291,0.715023206,hollow|A_B_B|HCP
Mo2Ir2,-1.166333819,3.50510874,0.627136449,top|A
Mo2Ir2,-2.394361666,3.378225522,0.864899594,top|B
Mo2Ta2,-0.448302181,5.361518517,0.543362505,4fold|A_A_B_B
Mo2Ta2,-0.523114222,4.609704293,0.593881021,bridge|A_A|A
Mo2Ta2,-0.523114222,4.609704293,0.593881021,bridge|A_A|B
Mo2Ta2,-0.44845576,5.361719819,0.543383095,bridge|A_B|A
Mo2Ta2,-0.4483233,5.361726351,0.543364844,bridge|A_B|B
Mo2Ta2,-0.36704081,6.074164964,0.488400181,bridge|B_B|A
Mo2Ta2,-0.448331924,5.361696181,0.543365483,bridge|B_B|B
Mo2Ta2,-0.473853921,5.116663325,0.560653334,hollow|A_A_A|FCC
Mo2Ta2,-0.421941241,5.602479355,0.525553406,hollow|A_A_A|HCP
Mo2Ta2,-0.47394245,5.116670823,0.560665437,hollow|A_A_B|FCC
Mo2Ta2,-0.422013748,5.602485289,0.52556394,hollow|A_A_B|HCP
Mo2Ta2,-0.421941241,5.602479355,0.525553406,hollow|A_B_B|FCC
Mo2Ta2,-0.473853921,5.116663325,0.560653334,hollow|A_B_B|HCP
Mo2Ta2,-0.523199138,4.609701599,0.593897246,top|A
Mo2Ta2,-0.366852404,6.07395811,0.488385195,top|B
Mo2Tc2,-1.214146512,4.456531226,0.694483089,4fold|A_A_B_B
Mo2Tc2,-1.141108388,4.795699597,0.660500032,bridge|A_A|A
Mo2Tc2,-1.141108388,4.795699597,0.660500032,bridge|A_A|B
Mo2Tc2,-1.214014974,4.456229891,0.694482429,bridge|A_B|A
Mo2Tc2,-1.214272513,4.456209467,0.694528344,bridge|A_B|B
Mo2Tc2,-1.279661224,4.126746303,0.725007245,bridge|B_B|A
Mo2Tc2,-1.213961198,4.456181939,0.694470477,bridge|B_B|B
Mo2Tc2,-1.190804965,4.568250314,0.683600199,hollow|A_A_A|FCC
Mo2Tc2,-1.236719153,4.345656469,0.705014394,hollow|A_A_A|HCP
Mo2Tc2,-1.190648139,4.568317524,0.683570985,hollow|A_A_B|FCC
Mo2Tc2,-1.236746768,4.345663501,0.70502155,hollow|A_A_B|HCP
Mo2Tc2,-1.236719153,4.345656469,0.705014394,hollow|A_B_B|FCC
Mo2Tc2,-1.190804965,4.568250314,0.683600199,hollow|A_B_B|HCP
Mo2Tc2,-1.141176863,4.795701866,0.660514621,top|A
Mo2Tc2,-1.279913104,4.126758179,0.725054063,top|B
Nb2Hf2,-1.002912149,5.100259872,0.608056787,4fold|A_A_B_B
Nb2Hf2,-0.972976067,4.304543175,0.660146559,bridge|A_A|A
Nb2Hf2,-0.972976067,4.304543175,0.660146559,bridge|A_A|B
Nb2Hf2,-1.002905496,5.100203146,0.608062884,bridge|A_B|A
Nb2Hf2,-1.002723765,5.100174388,0.608014921,bridge|A_B|B
Nb2Hf2,-1.039417511,5.928383142,0.544443061,bridge|B_B|A
Nb2Hf2,-1.003156374,5.100343621,0.608119504,bridge|B_B|B
Nb2Hf2,-0.992248031,4.832958191,0.626522149,hollow|A_A_A|FCC
Nb2Hf2,-1.014340169,5.371066426,0.588332751,hollow|A_A_A|HCP
Nb2Hf2,-0.992347001,4.832955938,0.6265497,hollow|A_A_B|FCC
Nb2Hf2,-1.014158345,5.370943793,0.588293955,hollow|A_A_B|HCP
Nb2Hf2,-1.014340169,5.371066426,0.588332751,hollow|A_B_B|FCC
Nb2Hf2,-0.992248031,4.832958191,0.626522149,hollow|A_B_B|HCP
Nb2Hf2,-0.972778641,4.304515745,0.660095847,top|A
Nb2Hf2,-1.039264488,5.928496783,0.544394053,top|B
Nb2Ir2,-1.652295167,3.431218204,0.753476034,4fold|A_A_B_B
Nb2Ir2,-0.873523002,3.605967456,0.581472761,bridge|A_A|A
Nb2Ir2,-0.873523002,3.605967456,0.581472761,bridge|A_A|B
Nb2Ir2,-1.652291311,3.431196007,0.753480006,bridge|A_B|A
Nb2Ir2,-1.652314336,3.431195989,0.753486711,bridge|A_B|B
Nb2Ir2,-2.22467887,3.177390486,0.879896633,bridge|B_B|A
Nb2Ir2,-1.652166837,3.431204677,0.75345168,bridge|B_B|B
Nb2Ir2,-1.420507856,3.502297967,0.702286277,hollow|A_A_A|FCC
Nb2Ir2,-1.861530236,3.352001814,0.799687632,hollow|A_A_A|HCP
Nb2Ir2,-1.420492976,3.502296709,0.702282087,hollow|A_A_B|FCC
Nb2Ir2,-1.861615041,3.351992956,0.799707111,hollow|A_A_B|HCP
Nb2Ir2,-1.861530236,3.352001814,0.799687632,hollow|A_B_B|FCC
Nb2Ir2,-1.420507856,3.502297967,0.702286277,hollow|A_B_B|HCP
Nb2Ir2,-0.873635492,3.606011718,0.581499514,top|A
Nb2Ir2,-2.224689911,3.177338856,0.87990104,top|B
Nb2Ta2,-0.369415847,5.052727215,0.518209083,4fold|A_A_B_B
Nb2Ta2,-0.28303509,4.715916699,0.512235973,bridge|A_A|A
Nb2Ta2,-0.28303509,4.715916699,0.512235973,bridge|A_A|B
Nb2Ta2,-0.36958446,5.052937101,0.518228073,bridge|A_B|A
Nb2Ta2,-0.369335691,5.052788738,0.518195708,bridge|A_B|B
Nb2Ta2,-0.462373878,5.390130781,0.524637701,bridge|B_B|A
Nb2Ta2,-0.369616826,5.052939833,0.518233826,bridge|B_B|B
Nb2Ta2,-0.339824588,4.940325268,0.516159478,hollow|A_A_A|FCC
Nb2Ta2,-0.399713345,5.16521962,0.520304585,hollow|A_A_A|HCP
Nb2Ta2,-0.34002034,4.940545045,0.516182393,hollow|A_A_B|FCC
Nb2Ta2,-0.399687056,5.165210943,0.520300454,hollow|A_A_B|HCP
Nb2Ta2,-0.399713345,5.16521962,0.520304585,hollow|A_B_B|FCC
Nb2Ta2,-0.339824588,4.940325268,0.516159478,hollow|A_B_B|HCP
Nb2Ta2,-0.282980501,4.715834478,0.512228387,top|A
Nb2Ta2,-0.462131349,5.390003563,0.52460796,top|B
Nb2Tc2,-1.170652743,4.494275499,0.655694163,4fold|A_A_B_B
Nb2Tc2,-0.934682427,5.081762255,0.547039843,bridge|A_A|A
Nb2Tc2,-0.934682427,5.081762255,0.547039843,bridge|A_A|B
Nb2Tc2,-1.170878495,4.494367037,0.655745668,bridge|A_B|A
Nb2Tc2,-1.170489677,4.494273543,0.655661933,bridge|A_B|B
Nb2Tc2,-1.370160373,3.918720505,0.747547595,bridge|B_B|A
Nb2Tc2,-1.170917875,4.494376451,0.655753351,bridge|B_B|B
Nb2Tc2,-1.09642625,4.688145226,0.621533616,hollow|A_A_A|FCC
Nb2Tc2,-1.24077719,4.301854313,0.687978554,hollow|A_A_A|HCP
Nb2Tc2,-1.096690504,4.688228607,0.621588754,hollow|A_A_B|FCC
Nb2Tc2,-1.240754081,4.301844749,0.687974578,hollow|A_A_B|HCP
Nb2Tc2,-1.24077719,4.301854313,0.687978554,hollow|A_B_B|FCC
Nb2Tc2,-1.09642625,4.688145226,0.621533616,hollow|A_B_B|HCP
Nb2Tc2,-0.934644488,5.081707922,0.547035877,top|A
Nb2Tc2,-1.369760488,3.918747995,0.747457926,top|B
Ni2Ag2,-2.561324321,1.834391283,0.967126108,4fold|A_A_B_B
Ni2Ag2,-1.149671027,1.106363207,0.949890106,bridge|A_A|A
Ni2Ag2,-1.149671027,1.106363207,0.949890106,bridge|A_A|B
Ni2Ag2,-2.561333848,1.834417601,0.967123148,bridge|A_B|A
Ni2Ag2,-2.56134078,1.834411574,0.967123602,bridge|A_B|B
Ni2Ag2,-3.964145212,1.242697009,0.984255122,bridge|B_B|A
Ni2Ag2,-2.561443654,1.834337699,0.967131705,bridge|B_B|B
Ni2Ag2,-2.091818603,1.759323825,0.961394009,hollow|A_A_A|FCC
Ni2Ag2,-3.029987624,1.787293232,0.972851031,hollow|A_A_A|HCP
Ni2Ag2,-2.091812884,1.759326625,0.961393631,hollow|A_A_B|FCC
Ni2Ag2,-3.029922981,1.787366337,0.972845387,hollow|A_A_B|HCP
Ni2Ag2,-3.029987624,1.787293232,0.972851031,hollow|A_B_B|FCC
Ni2Ag2,-2.091818603,1.759323825,0.961394009,hollow|A_B_B|HCP
Ni2Ag2,-1.149568321,1.106372089,0.949882476,top|A
Ni2Ag2,-3.964143437,1.242679828,0.984255594,top|B
Ni2Au2,-2.329048259,1.786414028,0.960941264,4fold|A_A_B_B
Ni2Au2,-1.161679604,1.206998497,0.947872529,bridge|A_A|A
Ni2Au2,-1.161679604,1.206998497,0.947872529,bridge|A_A|B
Ni2Au2,-2.329145968,1.786320073,0.960948641,bridge|A_B|A
Ni2Au2,-2.329144505,1.786328614,0.960948102,bridge|A_B|B
Ni2Au2,-3.49768366,1.482474396,0.974024398,bridge|B_B|A
Ni2Au2,-2.328863841,1.78648123,0.960935792,bridge|B_B|B
Ni2Au2,-1.939750903,1.70756098,0.95658385,hollow|A_A_A|FCC
Ni2Au2,-2.718323541,1.778731789,0.965296462,hollow|A_A_A|HCP
Ni2Au2,-1.939751414,1.707554801,0.95658416,hollow|A_A_B|FCC
Ni2Au2,-2.718518353,1.778579262,0.965305555,hollow|A_A_B|HCP
Ni2Au2,-2.718323541,1.778731789,0.965296462,hollow|A_B_B|FCC
Ni2Au2,-1.939750903,1.70756098,0.95658385,hollow|A_B_B|HCP
Ni2Au2,-1.161957857,1.207004286,0.947886353,top|A
Ni2Au2,-3.497675045,1.482470236,0.974025608,top|B
Ni2Cd2,-4.731997529,3.908216854,0.956325251,4fold|A_A_B_B
Ni2Cd2,-0.937727937,1.103423041,0.916023083,bridge|A_A|A
Ni2Cd2,-0.937727937,1.103423041,0.916023083,bridge|A_A|B
Ni2Cd2,-4.731513452,3.908049429,0.956358495,bridge|A_B|A
Ni2Cd2,-4.731666922,3.908025372,0.956361259,bridge|A_B|B
Ni2Cd2,-8.464212819,1.005242941,0.995970205,bridge|B_B|A
Ni2Cd2,-4.731021248,3.908504671,0.956286254,bridge|B_B|B
