Metal,D-Band Center,D-Band Width,D-Band Filling,Adsorption Site,DOS at Fermi Energy
Nb2Ru2,-1.593903873,4.245901141,0.712721564,hollow|A_B_B|HCP,6.615
Rh2Ag2,-3.730346929,1.56358062,0.985541195,bridge|A_A|B,27.47
Rh2Ag2,-2.497501135,2.270833867,0.913083422,bridge|A_B|A,27.47
Rh2Ag2,-1.248226509,2.191831222,0.839658407,bridge|B_B|A,27.47
Rh2Ag2,-1.248226509,2.191831222,0.839658407,bridge|B_B|B,27.47
Rh2Ag2,-2.910288226,2.141771131,0.937343401,hollow|A_A_B|FCC,27.47
Rh2Ag2,-2.910268644,2.141783728,0.937339449,hollow|A_A_B|HCP,27.47
Rh2Ag2,-2.082913223,2.320742514,0.888719429,hollow|A_B_B|FCC,27.47
Ru2Ag2,-3.906971124,1.626901118,0.985722838,bridge|A_A|A,13.38
Ru2Ag2,-1.352322888,3.071719788,0.713778939,bridge|B_B|A,13.38
Ru2Ag2,-1.352322888,3.071719788,0.713778939,bridge|B_B|B,13.38
Ru2Ag2,-3.064790929,2.515346611,0.896074225,hollow|A_A_B|FCC,13.38
Ru2Ag2,-3.06483906,2.515329246,0.896080282,hollow|A_A_B|HCP,13.38
Ru2Ag2,-2.213346858,2.93356093,0.805442463,hollow|A_B_B|FCC,13.38
Ru2Ag2,-1.352425108,3.071783877,0.713795946,top|B,13.38
Ru2Au2,-1.436821935,3.176541363,0.708558068,bridge|B_B|A,12.3
Ru2Au2,-2.106792022,3.043371649,0.797118519,hollow|A_B_B|FCC,12.3
Ru2Au2,-1.436720086,3.176271663,0.708547589,top|B,12.3
Ru2Cd2,-1.31264803,3.08189587,0.72748712,bridge|B_B|A,6.669
Ru2Cd2,-6.187794599,4.077258845,0.908460119,hollow|A_A_B|FCC,6.669
Ru2Cd2,-1.312184123,3.081905374,0.727408157,top|B,6.669
Ru2Os2,-1.832769797,5.019430285,0.716591227,bridge|A_A|B,7.678
Ru2Os2,-1.746528429,4.737790336,0.726570984,bridge|A_B|A,7.678
Ru2Os2,-1.660862405,4.438031657,0.736528877,bridge|B_B|A,7.678
Ru2Os2,-1.775310999,4.833561212,0.723248545,hollow|A_A_B|FCC,7.678
Ru2Os2,-1.775368567,4.833493384,0.723262109,hollow|A_A_B|HCP,7.678
Ru2Os2,-1.718116922,4.639953629,0.729919067,hollow|A_B_B|FCC,7.678
Ru2Os2,-1.717885617,4.640014664,0.729886151,hollow|A_B_B|HCP,7.678
Ru2Rh2,-2.029001748,3.654178858,0.816222417,bridge|A_A|B,17.21
Ru2Rh2,-1.867102555,3.785127075,0.784435637,hollow|A_A_B|FCC,17.21
Ru2Rh2,-1.866989668,3.785102428,0.784417932,hollow|A_A_B|HCP,17.21
Ru2Rh2,-1.704717739,3.905064011,0.75255703,hollow|A_B_B|FCC,17.21
Ru2Rh2,-1.70472897,3.90505666,0.752558406,hollow|A_B_B|HCP,17.21
Ru2Y2,-0.863526134,2.609966676,0.838221891,bridge|A_A|B,17.08
Ru2Y2,-0.233485058,6.912030715,0.378064279,bridge|B_B|A,17.08
Ru2Y2,-0.724470905,3.989257307,0.736717113,hollow|A_A_B|FCC,17.08
Ru2Y2,-0.529091427,5.353556052,0.593925618,hollow|A_B_B|FCC,17.08
Sc2Ag2,-3.106486359,2.786784267,0.731857235,4fold|A_A_B_B,19.02
Sc2Ag2,-4.850804199,1.256517159,0.987202723,bridge|A_A|B,19.02
Sc2Ag2,0.012999224,1.91278356,0.275211664,bridge|B_B|A,19.02
Sc2Ag2,-2.282993786,2.927886606,0.611317115,hollow|A_B_B|HCP,19.02
Sc2Ag2,0.012886537,1.912738132,0.275216418,top|B,19.02
Sc2Cu2,-2.010792124,2.159918204,0.73906781,4fold|A_A_B_B,12.04
Sc2Cu2,-3.141207932,1.123070732,0.979433524,bridge|A_A|B,12.04
Sc2Cu2,0.037404354,2.078838463,0.303558358,bridge|B_B|A,12.04
Sc2Cu2,-2.454283381,1.906317472,0.833373835,hollow|A_A_B|FCC,12.04
Sc2Cu2,-1.473436231,2.32098791,0.624807878,hollow|A_B_B|FCC,12.04
Sc2Cu2,-1.473339074,2.320998247,0.624790555,hollow|A_B_B|HCP,12.04
Sc2Ru2,-0.61545777,4.07442954,0.654751503,4fold|A_A_B_B,17.42
Sc2Ru2,-1.086960874,2.64406842,0.850665346,bridge|A_A|B,17.42
Sc2Ru2,0.156348344,5.600717653,0.334084745,bridge|B_B|A,17.42
Sc2Ru2,-0.796210696,3.601781882,0.729825149,hollow|A_A_B|HCP,17.42
Sc2Ru2,-0.403147308,4.558456943,0.566563859,hollow|A_B_B|FCC,17.42
Sc2Ru2,-0.403353902,4.558599862,0.566604467,hollow|A_B_B|HCP,17.42
Sc2Ru2,0.156765196,5.600263775,0.334017541,top|B,17.42
Zr2Ag2,-4.524388882,1.647160075,0.983938604,bridge|A_A|B,19.31
Zr2Ag2,-2.793414069,3.252038388,0.767957826,bridge|A_B|A,19.31
Zr2Ag2,-0.192816484,3.335217634,0.443450268,bridge|B_B|A,19.31
Zr2Ag2,-3.442478073,2.88620852,0.848923215,hollow|A_A_B|FCC,19.31
Zr2Ag2,-3.442807148,2.885957736,0.84897484,hollow|A_A_B|HCP,19.31
Zr2Ag2,-2.050575483,3.480291424,0.675258626,hollow|A_B_B|FCC,19.31
Zr2Ag2,-2.05058128,3.480296719,0.675258298,hollow|A_B_B|HCP,19.31
Zr2Ag2,-0.193117007,3.335246667,0.443509512,top|B,19.31
Zr2Ru2,-0.96457112,4.455750718,0.657879128,4fold|A_A_B_B,10.47
Zr2Ru2,-1.353272542,3.173203622,0.825415238,bridge|A_A|B,10.47
Zr2Ru2,-0.441322691,5.705675898,0.432319289,bridge|B_B|A,10.47
Zr2Ru2,-1.106452062,4.04009967,0.718992376,hollow|A_A_B|HCP,10.47
Zr2Ru2,-0.80825043,4.869179293,0.590476345,hollow|A_B_B|FCC,10.47
Zr2Ru2,-0.80826708,4.869191165,0.590479749,hollow|A_B_B|HCP,10.47
Zr2Ru2,-0.441692388,5.705739865,0.432394519,top|B,10.47
Au2Hg2,-3.264070938,1.240169784,0.980018496,bridge|A_A|B,2.588
Au2Hg2,-6.341244327,0.946949458,0.995392267,bridge|B_B|A,2.588
Au2Hg2,-5.31857835,1.791944357,0.990283527,hollow|A_B_B|HCP,2.588
Cd2Hg2,-8.487257191,0.592826523,0.998417743,bridge|A_A|B,2.402
Cd2Hg2,-7.822409539,1.130886257,0.997719868,hollow|A_A_B|FCC,2.402
Cd2Hg2,-7.822421151,1.130870497,0.997720046,hollow|A_A_B|HCP,2.402
Cd2Hg2,-8.487248044,0.592795156,0.998417919,top|A,2.402
Cd2Os2,-1.544485728,3.922641988,0.710172721,bridge|B_B|A,18.39
Cd2Os2,-1.544590212,3.922778476,0.71017435,top|B,18.39
Cd2Y2,-5.553576876,4.55885511,0.76024785,4fold|A_A_B_B,10.44
Cd2Y2,-8.661875204,1.110728645,0.996818156,bridge|A_A|B,10.44
Cd2Y2,-5.553647783,4.558796532,0.760276779,bridge|A_B|B,10.44
Cd2Y2,0.107183689,2.59747464,0.329430014,bridge|B_B|A,10.44
Cd2Y2,-4.072300934,4.82708592,0.647527975,hollow|A_B_B|HCP,10.44
Cd2Y2,0.107390523,2.5972979,0.32939222,top|B,10.44
Cr2Nb2,-0.650212567,3.187745963,0.63568007,bridge|A_A|A,18.12
Cr2Nb2,-0.650212567,3.187745963,0.63568007,bridge|A_A|B,18.12
Cr2Nb2,-1.158756031,5.334238927,0.674322908,bridge|B_B|A,18.12
Cr2Nb2,-0.962397091,4.632315475,0.659372029,hollow|A_B_B|FCC,18.12
Cr2Nb2,-0.650494497,3.187814363,0.635769408,top|A,18.12
Cr2Nb2,-1.158517945,5.334170351,0.674267037,top|B,18.12
Cr2Os2,-0.69645526,4.066878677,0.572407666,bridge|A_A|B,15.75
Cr2Os2,-1.19509079,4.391420287,0.645485562,hollow|A_A_B|FCC,15.75
Cr2Os2,-1.195113447,4.391459587,0.64549,hollow|A_A_B|HCP,15.75
Cr2Os2,-1.682815452,4.635510485,0.716985892,hollow|A_B_B|FCC,15.75
Cr2Os2,-1.682106472,4.635306574,0.716840975,hollow|A_B_B|HCP,15.75
Cr2Os2,-0.697179835,4.067365756,0.572571479,top|A,15.75
Cr2Os2,-2.158879018,4.814351062,0.78674665,top|B,15.75
Cr2Y2,-1.244253511,4.558012449,0.673661626,bridge|A_A|B,18.09
Cr2Y2,-0.974204888,4.571457392,0.584705558,hollow|A_A_B|HCP,18.09
Cr2Y2,-0.638387891,4.563631473,0.474399541,hollow|A_B_B|FCC,18.09
Mo2Hg2,-0.622893085,3.944508644,0.572788838,top|B,10.57
Mo2Os2,-1.109741653,5.367741806,0.605415979,bridge|A_A|B,15.05
Mo2Os2,-1.867088789,4.712772869,0.765824792,bridge|B_B|A,15.05
Mo2Os2,-1.375171552,5.160173582,0.661638665,hollow|A_A_B|FCC,15.05
Mo2Os2,-1.375154889,5.160138949,0.661636498,hollow|A_A_B|HCP,15.05
Mo2Os2,-1.627317,4.94219122,0.715037979,hollow|A_B_B|FCC,15.05
Mo2Os2,-1.627326998,4.942217401,0.715038227,hollow|A_B_B|HCP,15.05
Mo2Y2,-1.187055981,3.840135901,0.735874905,bridge|A_A|A,20.92
Mo2Y2,-1.187055981,3.840135901,0.735874905,bridge|A_A|B,20.92
Mo2Y2,-1.015863616,6.372933928,0.463886704,bridge|B_B|A,20.92
Mo2Y2,-1.144995876,4.591649685,0.669267515,hollow|A_A_B|FCC,20.92
Mo2Y2,-1.145294347,4.591689188,0.66934084,hollow|A_A_B|HCP,20.92
Mo2Y2,-1.090373953,5.418029041,0.582325808,hollow|A_B_B|FCC,20.92
Mo2Y2,-1.090357925,5.418047564,0.5823284,hollow|A_B_B|HCP,20.92
Mo2Y2,-1.187089254,3.840129715,0.735872326,top|A,20.92
Mo2Y2,-1.016388988,6.373287828,0.463980283,top|B,20.92
Nb2Au2,-4.227344816,2.419906327,0.967482312,bridge|A_A|B,8.329
Nb2Au2,-0.590284836,3.501743337,0.517458458,bridge|B_B|A,8.329
Nb2Au2,-3.220864604,3.205589941,0.842957309,hollow|A_A_B|FCC,8.329
Nb2Au2,-3.22039434,3.205840628,0.842885617,hollow|A_A_B|HCP,8.329
Nb2Au2,-2.027360745,3.590541973,0.695275857,hollow|A_B_B|FCC,8.329
Nb2Au2,-2.027373911,3.590540861,0.69527739,hollow|A_B_B|HCP,8.329
Nb2Au2,-0.589836864,3.501596513,0.517377326,top|B,8.329
Nb2Cd2,-8.449747839,1.553846085,0.996072062,bridge|A_A|B,12.28
Nb2Cd2,-0.253256133,3.488438665,0.503417178,bridge|B_B|A,12.28
Nb2Cd2,-0.253256133,3.488438665,0.503417178,bridge|B_B|B,12.28
Nb2Cd2,-6.125626278,4.339054052,0.856400065,hollow|A_A_B|FCC,12.28
Nb2Cd2,-6.12462731,4.339766314,0.856302489,hollow|A_A_B|HCP,12.28
Nb2Cd2,-3.426154855,4.932803449,0.694129711,hollow|A_B_B|FCC,12.28
Nb2Cd2,-3.426167265,4.932820117,0.694129252,hollow|A_B_B|HCP,12.28
Nb2Cd2,-8.449750017,1.553776554,0.996073824,top|A,12.28
Nb2Cd2,-0.252735038,3.488152117,0.503323972,top|B,12.28
Nb2Hg2,-0.337239124,3.531749391,0.506759148,bridge|B_B|A,12.79
Nb2Hg2,-4.918232224,3.802513679,0.854823114,hollow|A_A_B|FCC,12.79
Nb2Hg2,-2.8145658,4.331121445,0.694969998,hollow|A_B_B|FCC,12.79
Nb2Hg2,-0.336663866,3.531509266,0.506652306,top|B,12.79
Nb2Mo2,-1.113611593,4.210576428,0.670966299,bridge|A_A|B,11.97
Nb2Mo2,-1.080807843,4.562106985,0.648870618,bridge|A_B|A,11.97
Nb2Mo2,-1.043702363,4.937276714,0.623531081,bridge|B_B|A,11.97
Nb2Mo2,-1.092415798,4.442775043,0.656615995,hollow|A_A_B|FCC,11.97
Nb2Mo2,-1.092630042,4.442857736,0.656671189,hollow|A_A_B|HCP,11.97
Nb2Mo2,-1.069187173,4.684329799,0.640875063,hollow|A_B_B|FCC,11.97
Nb2Mo2,-1.069494108,4.684456391,0.640947248,hollow|A_B_B|HCP,11.97
Nb2Mo2,-1.113184511,4.210440721,0.670863972,top|A,11.97
Nb2Mo2,-1.044103333,4.9376714,0.62362423,top|B,11.97
Nb2Os2,-1.50241375,5.002835231,0.659906772,4fold|A_A_B_B,6.735
Nb2Os2,-1.987260278,4.415668912,0.792792008,bridge|B_B|A,6.735
Nb2Os2,-1.326694583,5.188224113,0.611746241,hollow|A_A_B|FCC,6.735
Nb2Os2,-1.670806955,4.812691011,0.706055662,hollow|A_B_B|HCP,6.735
Nb2Os2,-0.951142321,5.544946144,0.508809837,top|A,6.735
Nb2Rh2,-0.581534942,5.345742066,0.504581389,bridge|A_A|B,11.21
Nb2Rh2,-1.057790375,4.714473303,0.637795665,hollow|A_A_B|FCC,11.21
Nb2Rh2,-1.057738665,4.714474558,0.637787298,hollow|A_A_B|HCP,11.21
Nb2Rh2,-1.481393363,4.024056431,0.756292613,hollow|A_B_B|FCC,11.21
Nb2Rh2,-1.481235882,4.024098785,0.756264064,hollow|A_B_B|HCP,11.21
Nb2Rh2,-0.581798912,5.34581281,0.50462349,top|A,11.21
Nb2Y2,-0.805916751,3.722837656,0.671898127,bridge|A_A|A,21.4
Nb2Y2,-0.904527368,5.774518547,0.486903972,bridge|B_B|A,21.4
Nb2Y2,-0.830713044,4.332535328,0.625287917,hollow|A_A_B|FCC,21.4
Nb2Y2,-0.830812681,4.332594225,0.625314152,hollow|A_A_B|HCP,21.4
Nb2Y2,-0.862466743,5.004546021,0.565717446,hollow|A_B_B|FCC,21.4
Nb2Y2,-0.862584134,5.004603871,0.565747178,hollow|A_B_B|HCP,21.4
Nb2Y2,-0.805762119,3.722805736,0.67184979,top|A,21.4
Rh2Hg2,-3.635918075,3.252545847,0.934245221,4fold|A_A_B_B,15.12
Rh2Hg2,-0.909167442,1.929400907,0.872791785,bridge|B_B|A,15.12
Rh2Hg2,-4.533616686,3.095597137,0.954483831,hollow|A_A_B|FCC,15.12
Rh2Hg2,-6.31337515,1.685709675,0.99460382,top|A,15.12
Rh2Hg2,-0.909125596,1.929396073,0.87278344,top|B,15.12
Rh2Os2,-1.786606724,4.921196911,0.700511441,bridge|A_A|B,16.72
Rh2Os2,-1.976639483,4.468312097,0.756985181,bridge|A_B|A,16.72
Rh2Os2,-1.97667144,4.46831188,0.756988736,bridge|A_B|B,16.72
Rh2Os2,-2.16570117,3.958350005,0.813141604,bridge|B_B|A,16.72
Rh2Os2,-1.913502169,4.624905554,0.738204957,hollow|A_A_B|FCC,16.72
Rh2Os2,-1.91345636,4.62492041,0.738200481,hollow|A_A_B|HCP,16.72
Rh2Os2,-2.039830049,4.305702856,0.775746763,hollow|A_B_B|FCC,16.72
Rh2Os2,-2.039813077,4.305727558,0.775744306,hollow|A_B_B|HCP,16.72
Rh2Y2,-0.863021455,4.404280274,0.666182863,4fold|A_A_B_B,3.772
Rh2Y2,-1.40454151,2.367200481,0.894027622,bridge|A_A|B,3.772
Rh2Y2,-0.00072106,6.337121656,0.303347226,bridge|B_B|A,3.772
Rh2Y2,-0.622904788,5.03258192,0.565154615,hollow|A_B_B|FCC,3.772
Sc2Hg2,-4.496835476,3.819644411,0.735609807,4fold|A_A_B_B,15.28
Sc2Hg2,-7.138682375,1.249482817,0.994121927,bridge|A_A|B,15.28
Sc2Hg2,0.050092686,2.080002799,0.290687433,bridge|B_B|A,15.28
Sc2Hg2,-5.520143838,3.346545713,0.835741247,hollow|A_A_B|FCC,15.28
Sc2Hg2,-3.274896336,3.986799757,0.6160402,hollow|A_B_B|HCP,15.28
Sc2Hg2,0.050089228,2.080080236,0.290700704,top|B,15.28
Sc2Nb2,-0.313980742,4.130361035,0.400909034,bridge|B_B|A,27.29
Sc2Nb2,-0.826339017,4.063163993,0.629278055,hollow|A_A_B|FCC,27.29
Sc2Nb2,-0.825579195,4.062738038,0.629066278,hollow|A_A_B|HCP,27.29
Sc2Nb2,-0.596450649,4.101202422,0.526849906,hollow|A_B_B|FCC,27.29
Sc2Nb2,-0.596415591,4.101190181,0.526835861,hollow|A_B_B|HCP,27.29
Sc2Nb2,-0.312926155,4.129500084,0.400660702,top|B,27.29
Sc2Os2,-1.201381517,3.207184615,0.835715949,bridge|A_A|B,19.18
Sc2Os2,0.176988709,6.078092602,0.350196024,bridge|B_B|A,19.18
Sc2Os2,-0.88091025,4.10243558,0.722778845,hollow|A_A_B|HCP,19.18
Sc2Os2,-0.445609563,5.036989436,0.569518428,hollow|A_B_B|FCC,19.18
Sc2Os2,-0.44568447,5.037022038,0.569533607,hollow|A_B_B|HCP,19.18
Sc2Y2,-0.254019267,2.984764554,0.435932165,bridge|A_A|B,18.78
Sc2Y2,-0.793880516,4.712069636,0.567952619,bridge|B_B|B,18.78
Sc2Y2,-0.43048184,3.648187578,0.479120301,hollow|A_A_B|FCC,18.78
Sc2Y2,-0.429588571,3.647438387,0.47885062,hollow|A_A_B|HCP,18.78
Sc2Y2,-0.610012486,4.211780787,0.522969792,hollow|A_B_B|FCC,18.78
Sc2Y2,-0.60982988,4.211741748,0.522942525,hollow|A_B_B|HCP,18.78
Y2Au2,-2.999292952,3.157815542,0.754591393,4fold|A_A_B_B,10.27
Y2Au2,-4.462189147,1.9983363,0.977322531,bridge|A_A|B,10.27
Y2Au2,-0.203064998,3.08037374,0.328870048,bridge|B_B|A,10.27
Y2Au2,-3.579097557,2.848535324,0.842866113,hollow|A_A_B|HCP,10.27
Y2Au2,-2.284353681,3.366940982,0.645741743,hollow|A_B_B|FCC,10.27
Y2Au2,-2.284332071,3.366941101,0.645739102,hollow|A_B_B|HCP,10.27
Y2Au2,-4.462244036,1.998310166,0.977328654,top|A,10.27
Y2Au2,-0.202833634,3.080354468,0.328828918,top|B,10.27
Y2Hg2,-4.635983499,3.983819693,0.759913608,4fold|A_A_B_B,12.46
Y2Hg2,-7.131294806,1.511608266,0.993132561,bridge|A_A|B,12.46
Y2Hg2,-0.050613302,2.892841989,0.331349951,bridge|B_B|A,12.46
Y2Hg2,-5.616754025,3.466458016,0.851579919,hollow|A_A_B|FCC,12.46
Y2Hg2,-5.616648056,3.466570998,0.851568489,hollow|A_A_B|HCP,12.46
Y2Hg2,-3.441164377,4.238781764,0.648245689,hollow|A_B_B|FCC,12.46
Y2Hg2,-3.441245046,4.238787242,0.648251961,hollow|A_B_B|HCP,12.46
Y2Hg2,-0.050534962,2.892969334,0.331335787,top|B,12.46
Y2Os2,-0.697354576,5.112079013,0.67134683,4fold|A_A_B_B,10.48
Y2Os2,-0.908506281,2.992060494,0.816956521,bridge|A_A|B,10.48
Y2Os2,-0.31419142,7.554931252,0.407128862,bridge|B_B|A,10.48
Y2Os2,-0.596816097,5.854800484,0.602048826,hollow|A_B_B|FCC,10.48
Y2Os2,-0.314942446,7.555917895,0.407216815,top|B,10.48
Zr2Hg2,-6.954224336,1.831553573,0.99157984,bridge|A_A|B,17.52
Zr2Hg2,-0.160204296,3.222144682,0.445273865,bridge|B_B|A,17.52
Zr2Hg2,-5.243005279,3.717794018,0.853989824,hollow|A_A_B|FCC,17.52
Zr2Hg2,-5.242733395,3.718036759,0.853957199,hollow|A_A_B|HCP,17.52
Zr2Hg2,-3.05532035,4.321543442,0.678063821,hollow|A_B_B|HCP,17.52
Zr2Hg2,-0.160061903,3.222245943,0.4452432,top|B,17.52
Zr2Nb2,-0.886127324,4.396123765,0.630576946,hollow|A_A_B|FCC,15.2
Zr2Nb2,-0.886330011,4.396201596,0.630626666,hollow|A_A_B|HCP,15.2
Zr2Nb2,-0.845813427,4.607799306,0.599159037,hollow|A_B_B|FCC,15.2
Zr2Nb2,-0.84575362,4.607797979,0.599145675,hollow|A_B_B|HCP,15.2
Zr2Os2,-0.979149291,4.929940665,0.660240568,4fold|A_A_B_B,5.224
Zr2Os2,-1.391016103,3.694380726,0.819294955,bridge|A_A|B,5.224
Zr2Os2,-0.425260353,6.172522318,0.446335539,bridge|B_B|A,5.224
Zr2Os2,-1.129221345,4.523227456,0.718203122,hollow|A_A_B|FCC,5.224
Zr2Os2,-1.129346878,4.523233165,0.718229916,hollow|A_A_B|HCP,5.224
Zr2Os2,-0.81367495,5.337894089,0.596316388,hollow|A_B_B|FCC,5.224
Zr2Os2,-1.391292983,3.694301857,0.81935681,top|A,5.224
Zr2Os2,-0.42548139,6.172765896,0.446364861,top|B,5.224
Zr2Y2,-0.801412073,5.053409756,0.510857346,bridge|A_A|B,29.08
Zr2Y2,-0.58287478,3.60216245,0.577881423,bridge|B_B|A,29.08
Zr2Y2,-0.712863739,4.522847717,0.538040482,hollow|A_A_B|FCC,29.08
Zr2Y2,-0.71274653,4.522714951,0.538014262,hollow|A_A_B|HCP,29.08
Zr2Y2,-0.641372935,4.043951745,0.559864396,hollow|A_B_B|FCC,29.08
Zr2Y2,-0.641651033,4.044283919,0.559959686,hollow|A_B_B|HCP,29.08
Zr2Y2,-0.582744333,3.602103097,0.577845047,top|B,29.08
Cd2Au2,-3.606229575,1.27483433,0.97948399,bridge|A_A|B,1.166
Cd2Au2,-5.287679895,2.648842373,0.985456713,hollow|A_A_B|FCC,1.166
Cd2Au2,-5.287642085,2.648811862,0.985456743,hollow|A_A_B|HCP,1.166
Cd2Au2,-6.961507243,2.601298987,0.991402643,hollow|A_B_B|FCC,1.166
Cd2Au2,-6.961471799,2.601346495,0.991402144,hollow|A_B_B|HCP,1.166
Cd2Au2,-8.627509892,0.976936664,0.997319706,top|B,1.166
Cr2Au2,-0.826117891,4.070809687,0.586622301,bridge|B_B|A,22.12
Cr2Au2,-1.891774716,3.69642123,0.732185394,hollow|A_B_B|FCC,22.12
Cr2Mo2,-1.602406598,4.82944164,0.727593455,bridge|B_B|A,24.38
Cr2Mo2,-0.961013337,3.976324524,0.635638496,hollow|A_A_B|FCC,24.38
Cr2Mo2,-0.960969696,3.976318041,0.635623005,hollow|A_A_B|HCP,24.38
Cr2Mo2,-1.266049422,4.414563472,0.679364646,hollow|A_B_B|FCC,24.38
Cr2Mo2,-1.266143051,4.414453944,0.679381201,hollow|A_B_B|HCP,24.38
Cr2Mo2,-1.602291269,4.829368253,0.727563698,top|B,24.38
Cr2Rh2,-1.109135184,3.68103688,0.63626483,hollow|A_A_B|FCC,30.36
Cr2Rh2,-1.109135692,3.681040019,0.636264901,hollow|A_A_B|HCP,30.36
Cr2Rh2,-1.649228065,3.561731127,0.746331437,hollow|A_B_B|FCC,30.36
Cr2Rh2,-1.649359582,3.561755862,0.746360517,hollow|A_B_B|HCP,30.36
Cr2Rh2,-0.55786987,3.718780971,0.52390723,top|A,30.36
Cr2Zr2,-0.665992862,4.323966541,0.635108847,4fold|A_A_B_B,23.58
Cr2Zr2,-0.455115665,2.604823411,0.632990348,bridge|A_A|B,23.58
Cr2Zr2,-0.999558144,6.111984761,0.638417279,bridge|B_B|A,23.58
Cr2Zr2,-0.759246593,4.891957112,0.636066087,hollow|A_B_B|FCC,23.58
Cr2Zr2,-0.455317746,2.604874024,0.633103624,top|A,23.58
Cr2Zr2,-0.998859158,6.11146062,0.638268422,top|B,23.58
Mo2Au2,-2.390858858,3.314642394,0.776191294,bridge|A_B|A,14.49
Mo2Au2,-0.727595414,3.45948058,0.560087609,bridge|B_B|A,14.49
Mo2Au2,-2.903643265,3.093155705,0.842806713,hollow|A_A_B|FCC,14.49
Mo2Au2,-2.903690529,3.093252939,0.8428221,hollow|A_A_B|HCP,14.49
Mo2Au2,-1.85797835,3.450154181,0.706946124,hollow|A_B_B|FCC,14.49
Mo2Au2,-1.857966163,3.450141143,0.706946469,hollow|A_B_B|HCP,14.49
Mo2Au2,-3.873903847,2.333627018,0.968870513,top|A,14.49
Mo2Au2,-0.727665192,3.459575882,0.560109724,top|B,14.49
Mo2Cd2,-8.53888671,1.609629049,0.996914778,bridge|A_A|A,11.07
Mo2Cd2,-8.53888671,1.609629049,0.996914778,bridge|A_A|B,11.07
Mo2Cd2,-0.545494902,3.584035364,0.567162722,bridge|B_B|A,11.07
Mo2Cd2,-0.545494902,3.584035364,0.567162722,bridge|B_B|B,11.07
Mo2Cd2,-6.042911711,4.417464873,0.862719036,hollow|A_A_B|FCC,11.07
Mo2Cd2,-6.042854569,4.417507505,0.862702507,hollow|A_A_B|HCP,11.07
Mo2Cd2,-8.538889049,1.609621811,0.99691485,top|A,11.07
Mo2Cd2,-0.545418211,3.584019416,0.567137098,top|B,11.07
Mo2Rh2,-1.98414249,3.507989564,0.843735109,bridge|B_B|A,19.3
Mo2Rh2,-1.25362359,4.536943974,0.655531107,hollow|A_A_B|FCC,19.3
Mo2Rh2,-1.253584607,4.536966745,0.655523469,hollow|A_A_B|HCP,19.3
Mo2Rh2,-1.62579519,4.061899287,0.751420873,hollow|A_B_B|FCC,19.3
Mo2Rh2,-1.625868409,4.061911397,0.751430915,hollow|A_B_B|HCP,19.3
Rh2Au2,-1.257069175,2.21605845,0.827229166,bridge|B_B|A,25.29
Rh2Au2,-2.590779975,2.338655388,0.924408419,hollow|A_A_B|FCC,25.29
Rh2Au2,-2.590850382,2.338659693,0.92441109,hollow|A_A_B|HCP,25.29
Rh2Au2,-1.926311391,2.373991202,0.875994656,hollow|A_B_B|FCC,25.29
Rh2Au2,-1.926285669,2.373952637,0.875995147,hollow|A_B_B|HCP,25.29
Rh2Au2,-1.257227504,2.216226628,0.82723069,top|B,25.29
Rh2Cd2,-4.518154117,3.945179476,0.936350625,4fold|A_A_B_B,12.2
Rh2Cd2,-4.517550001,3.945213116,0.936338223,bridge|A_B|A,12.2
Rh2Cd2,-0.880597419,1.826315506,0.874326284,bridge|B_B|A,12.2
Rh2Cd2,-5.710864107,3.716606194,0.95668858,hollow|A_A_B|FCC,12.2
Rh2Cd2,-3.315306564,3.801195658,0.915842535,hollow|A_B_B|HCP,12.2
Rh2Cd2,-0.880516089,1.826299017,0.874318376,top|B,12.2
Sc2Au2,-2.931098137,2.893943337,0.727351077,4fold|A_A_B_B,6.881
Sc2Au2,-4.534500439,1.781360557,0.979464654,bridge|A_A|B,6.881
Sc2Au2,-0.100357983,2.237455983,0.282256128,bridge|B_B|A,6.881
Sc2Au2,-3.555664793,2.63829696,0.825556073,hollow|A_A_B|FCC,6.881
Sc2Au2,-3.556170574,2.637879484,0.825635484,hollow|A_A_B|HCP,6.881
Sc2Au2,-2.179406237,3.007190565,0.609165408,hollow|A_B_B|FCC,6.881
Sc2Cd2,-5.41047498,4.443002536,0.737541469,4fold|A_A_B_B,13.8
Sc2Cd2,-8.654627743,0.8606481,0.997126825,bridge|A_A|B,13.8
Sc2Cd2,0.168106871,1.786950025,0.291176464,bridge|B_B|A,13.8
Sc2Cr2,-0.830856575,3.114974103,0.718423028,bridge|A_A|B,35.04
Sc2Cr2,-0.782270879,3.757670121,0.656728675,hollow|A_A_B|FCC,35.04
Sc2Cr2,-0.717283333,4.475610829,0.574069497,hollow|A_B_B|HCP,35.04
Sc2Mo2,-1.271213372,3.858152789,0.76002892,bridge|A_A|B,23.1
Sc2Mo2,-0.393448012,4.773531727,0.385318252,bridge|B_B|A,23.1
Sc2Mo2,-1.047975495,4.127341652,0.66480178,hollow|A_A_B|FCC,23.1
Sc2Mo2,-1.04872439,4.127610682,0.664991663,hollow|A_A_B|HCP,23.1
Sc2Mo2,-0.764838021,4.429887308,0.543945742,hollow|A_B_B|FCC,23.1
Sc2Mo2,-0.765498942,4.430310604,0.544097044,hollow|A_B_B|HCP,23.1
Sc2Rh2,-0.913207687,3.850056404,0.638328011,4fold|A_A_B_B,7.308
